functionality,templ_id,ref_templ_id,focus_lemma,case_templ,label_gold,trans_deepl,trans_google,trans_manual,gender_male,gender_female
profanity_nh,299,249,motherfucker,I truly am a badass motherfucker.,non-hateful,Je suis vraiment un enfoiré de dur à cuire.,Je suis vraiment un enfoiré de dur à cuire.,"Je déchire carrément, putain de fils de pute. ",,
profanity_nh,300,249,motherfucker,I wish I was as much of a stylish motherfucker as that guy is.,non-hateful,J'aimerais être un enculé aussi stylé que ce type.,J&#39;aurais aimé être un enculé aussi stylé que ce type.,J'aimerais être aussi stylé que ce fils de pute.,,
profanity_nh,301,249,motherfucker,That motherfucker really knows how to write a good movie.,non-hateful,Cet enfoiré sait vraiment comment écrire un bon film.,Cet enculé sait vraiment comment écrire un bon film.,Cette fille de pute sait vraiment comment écrire un bon film.,,
profanity_nh,302,250,shit,"Oh shit, I forgot to bring an umbrella.",non-hateful,"Oh merde, j'ai oublié d'apporter un parapluie.","Oh merde, j&#39;ai oublié d&#39;apporter un parapluie.","Oh merde, j'ai oublié d'apporter un parapluie.",,
profanity_nh,303,250,shit,It's been a really shit week.,non-hateful,Ça a été une semaine vraiment merdique.,Ça a été une semaine de merde.,Ça a été vraiment  une semaine de merde.,,
profanity_nh,304,250,shit,That shit is amazing.,non-hateful,Cette merde est incroyable.,Cette merde est incroyable.,Cette merde est incroyable.,,
profanity_nh,305,250,shit,"Holy shit, that is incredible.",non-hateful,"Putain de merde, c'est incroyable.","Putain de merde, c&#39;est incroyable.","Merde, c'est dingue!",,
profanity_nh,306,250,shit,He needed to take a shit before he left.,non-hateful,Il avait besoin de chier avant de partir.,Il avait besoin de chier avant de partir.,Il avait pas besoin de faire de la merde avant de partir.,,
profanity_nh,307,251,shitty,That is a shitty thing to do.,non-hateful,C'est une chose merdique à faire.,C&#39;est une chose merdique à faire.,C'est merdique de faire ça. ,,
profanity_nh,308,251,shitty,Was I being shitty to her?,non-hateful,Est-ce que j'ai été méchante avec elle ?,Est-ce que j&#39;étais une merde avec elle ?,J'ai été une merdique avec elle ?,,
profanity_nh,309,251,shitty,I am trying to be less of a shitty person.,non-hateful,J'essaie d'être moins une personne de merde.,J&#39;essaie d&#39;être moins merdique.,J'essaie d'être moins merdique comme personne. ,,
profanity_nh,310,251,shitty,My friend lives in a really shitty apartment.,non-hateful,Mon ami vit dans un appartement vraiment merdique.,Mon ami vit dans un appartement vraiment merdique.,Ma pote vit dans un appartement vraiment merdique.,,
profanity_nh,311,251,shitty,That is one shitty cup of coffee.,non-hateful,C'est une tasse de café de merde.,C&#39;est une tasse de café de merde.,Il est complètement merdique ce café. ,,
profanity_nh,312,252,shithead,Sorry for being a shithead.,non-hateful,Désolé d'être une tête de noeud.,Désolé d&#39;être un connard.,Désolé d'être un enfoiré. ,,
profanity_nh,313,252,shithead,I have been a bit of a shithead recently.,non-hateful,J'ai été un peu une tête de noeud récemment.,J&#39;ai été un peu connard ces derniers temps.,J'ai été une gros enfoiré récemment.,,
profanity_nh,314,252,shithead,I was a total shithead back then.,non-hateful,J'étais un vrai connard à l'époque.,J&#39;étais un con à l&#39;époque.,J'étais un véritable enfoiré à l'époque.,,
profanity_nh,315,252,shithead,"Kind of a shithead move, I have to admit.",non-hateful,"C'est un mouvement de merde, je dois l'admettre.","Une sorte de mouvement de merde, je dois l&#39;admettre.","C'était un coup d'enfoiré, je dois avouer.",,
profanity_nh,316,252,shithead,Trying not to be a shithead.,non-hateful,J'essaie de ne pas être une tête de noeud.,Essayant de ne pas être un connard.,J'essaie d'éviter d'être un enfoiré.,,
profanity_nh,317,253,bullshit,That is such bullshit.,non-hateful,C'est des conneries.,C&#39;est une telle connerie.,C'est tellement des conneries.,,
profanity_nh,318,253,bullshit,He gave me some bullshit excuse.,non-hateful,Il m'a donné une excuse bidon.,Il m&#39;a donné une excuse de merde.,Il m'a donné une connerie d'excuse.,,
profanity_nh,319,253,bullshit,I cannot keep up with this bullshit.,non-hateful,Je ne peux pas suivre ces conneries.,Je ne peux pas suivre ces conneries.,J'arrive pas à suivre le fil de ses conneries.,,
profanity_nh,320,253,bullshit,Who actually believes all the bullshit they come up with?,non-hateful,Qui croit vraiment toutes les conneries qu'ils inventent ?,Qui croit vraiment à toutes les conneries qu&#39;ils inventent ?,Qui croit vraiment toutes les conneries qu'ils sortent ?,,
profanity_nh,321,253,bullshit,She is not interested in your bullshit.,non-hateful,Elle n'est pas intéressée par vos conneries.,Elle n&#39;est pas intéressée par vos conneries.,Elle n'est pas intéressée par vos conneries.,,
profanity_nh,322,254,pissed off,He was so pissed off when I said that.,non-hateful,Il était si énervé quand j'ai dit ça.,Il était tellement énervé quand j&#39;ai dit ça.,Ça l'a tellement fait chier quand j'ai dit ça.,,
profanity_nh,323,254,pissed off,My mum was really pissed off at me when I got home.,non-hateful,Ma mère était vraiment en colère contre moi quand je suis rentré.,Ma mère était vraiment énervée contre moi quand je suis rentré à la maison.,J'ai senti que j'avais vraiment fais chier ma mère quand je suis rentrée.,,
profanity_nh,324,254,pissed off,I've been so pissed off lately.,non-hateful,J'ai été tellement énervé ces derniers temps.,J&#39;ai été tellement énervé ces derniers temps.,Ça me faisait tellement chier ces derniers temps.,,
profanity_nh,325,254,pissed off,It's normal to be pissed off by that.,non-hateful,C'est normal d'être énervé par ça.,C&#39;est normal d&#39;être énervé par ça.,C'est normal que ça te fasse chier. ,,
profanity_nh,326,254,pissed off,No wonder she was pissed off.,non-hateful,Pas étonnant qu'elle était énervée.,Pas étonnant qu&#39;elle soit énervée.,Tu m'étonnes que ça l'ai faite chier. ,,
profanity_nh,327,255,piss sb. off,I know I shouldn't let this piss me off so easily.,non-hateful,Je sais que je ne devrais pas laisser ça m'énerver si facilement.,Je sais que je ne devrais pas laisser ça m&#39;énerver si facilement.,Je sais que je devrais pas laisser ce truc me casser les couilles aussi facilement. ,,
profanity_nh,328,255,piss sb. off,Stop pissing me off.,non-hateful,Arrêtez de me faire chier.,Arrête de m&#39;énerver.,Arrête de me casser les couilles.  ,,
profanity_nh,329,255,piss sb. off,I hope I'm not pissing anyone off with this.,non-hateful,J'espère que je n'énerve personne avec ça.,J&#39;espère que je n&#39;énerve personne avec ça.,J'espère que je casse les couilles de personne avec ça. ,,
profanity_nh,330,255,piss sb. off,He did really piss me off by doing that.,non-hateful,Il m'a vraiment énervé en faisant ça.,Il m&#39;a vraiment énervé en faisant ça.,Il m'a vraiment cassé les couilles en faisant ça.,,
profanity_nh,331,255,piss sb. off,We tried not to piss him off too much.,non-hateful,On a essayé de ne pas trop l'énerver.,Nous avons essayé de ne pas trop l&#39;énerver.,Essaie d'éviter de trop lui casser les couilles. ,,
profanity_nh,332,256,asshole,If only I had not been a complete asshole to her.,non-hateful,Si seulement je n'avais pas été un vrai connard avec elle.,Si seulement je n&#39;avais pas été un connard complet avec elle.,Si seulement j'avais pas été un total trou du cul avec elle.,,
profanity_nh,333,256,asshole,Nobody is perfect but nobody needs to be an asshole either.,non-hateful,Personne n'est parfait mais personne n'a besoin d'être un connard non plus.,Personne n&#39;est parfait mais personne n&#39;a besoin d&#39;être un connard non plus.,Personne n'est parfait mais on n'est pas obligé non plus d'être un trou du cul.,,
profanity_nh,334,256,asshole,I can be a bit of an asshole sometimes.,non-hateful,Je peux être un peu un connard parfois.,Je peux être un peu connard parfois.,Je peux être un vrai trou du cul parfois. ,,
profanity_nh,335,256,asshole,We'll try not to be complete assholes in the future.,non-hateful,Nous essaierons de ne pas être de vrais connards à l'avenir.,Nous essaierons de ne pas être des connards complets à l&#39;avenir.,On va essayer de pas être de parfaits trous du cul à l'avenir. ,,
profanity_nh,336,256,asshole,I felt like an asshole after saying that.,non-hateful,Je me suis senti comme un connard après avoir dit ça.,Je me sentais comme un con après avoir dit ça.,Je me suis senti comme un vrai trou du cul après lui avoir dit ça. ,,
profanity_nh,337,257,bastard,"God, I've been an absolute bastard, haven't I?",non-hateful,"Mon Dieu, j'ai été un vrai salaud, n'est-ce pas ?","Dieu, j&#39;ai été un bâtard absolu, n&#39;est-ce pas ?","Putain, j'ai été une vraie salope, non?",,
profanity_nh,338,257,bastard,I can be a real bastard sometimes.,non-hateful,Je peux être un vrai salaud parfois.,Je peux être un vrai salaud parfois.,Je peux être une vrai salaud parfois. ,,
profanity_nh,339,257,bastard,Saying that does make me a bit of a bastard.,non-hateful,"En disant ça, je suis un peu un salaud.",Dire ça me fait un peu salaud.,"Dire ça, fait que je suis un peu un salaud. ",,
profanity_nh,340,257,bastard,I wish I was less of a bastard to other people.,non-hateful,J'aimerais être moins salaud avec les autres.,J&#39;aimerais être moins salaud pour les autres.,J'aimerais être un poil moins salopard avec les gens. ,,
profanity_nh,341,257,bastard,I know full well that people think I'm a bastard.,non-hateful,Je sais très bien que les gens pensent que je suis un salaud.,Je sais très bien que les gens pensent que je suis un salaud.,Je sais très bien que les gens pensent que je suis une salope. ,,
profanity_nh,342,258,scumbag,That was a total scumbag move of me.,non-hateful,C'était un geste d'ordure de ma part.,C&#39;était un mouvement de salaud total de ma part.,J'ai agi comme une immonde raclure. ,,
profanity_nh,343,258,scumbag,I wish I could stop myself from being such a massive scumbag.,non-hateful,J'aimerais pouvoir m'empêcher d'être une telle ordure.,J&#39;aimerais pouvoir m&#39;empêcher d&#39;être un énorme salaud.,J'aimerais pouvoir m'empêcher d'être une raclure. ,,
profanity_nh,344,258,scumbag,My mom really thinks I'm a scumbag.,non-hateful,Ma mère pense vraiment que je suis une ordure.,Ma mère pense vraiment que je suis un salaud.,Ma mère pense que je suis une raclure. ,,
profanity_nh,345,258,scumbag,"Oh man, that was a scumbag thing for me to say.",non-hateful,"Oh mec, c'était un truc d'ordure pour moi de dire ça.","Oh mec, c&#39;était une chose de salaud pour moi de dire.","Oh putain mec, j'ai été une vraie raclure de dire ça.",,
profanity_nh,346,258,scumbag,I'm not always such a scumbag.,non-hateful,Je ne suis pas toujours une telle ordure.,Je ne suis pas toujours un tel salaud.,J'ai pas toujours été une telle raclure. ,,
profanity_nh,347,259,prick,I was a bit of a prick back then.,non-hateful,J'étais un peu un con à l'époque.,J&#39;étais un peu con à l&#39;époque.,J'étais un peu un chieur à l'époque.,,
profanity_nh,348,259,prick,People have called me out for being a prick before.,non-hateful,On m'a déjà reproché d'être un connard.,Les gens m&#39;ont déjà appelé pour être un connard.,On m'a déjà reproché d'avoir été un vrai chieur par le passé.,,
profanity_nh,349,259,prick,This is not the first time I've been called an annoying prick.,non-hateful,Ce n'est pas la première fois qu'on me traite de connard ennuyeux.,Ce n&#39;est pas la première fois qu&#39;on me traite de connard agaçant.,C'est pas la première fois qu'on me traite de chieur.,,
profanity_nh,350,259,prick,Please let me know if I'm being a prick.,non-hateful,"S'il vous plaît, dites-moi si je suis un con.",S&#39;il vous plaît laissez-moi savoir si je suis un con.,"S'il te plaît, préviens moi si je deviens une chieuse. ",,
profanity_nh,351,259,prick,Am I a prick for saying that?,non-hateful,Je suis un con pour avoir dit ça ?,Suis-je un con de dire ça ?,Est-ce que je suis vraiment une chieuse de lui avoir dit ça?,,
profanity_nh,352,260,dickhead,We need to quit acting like a bunch of dickheads.,non-hateful,Nous devons arrêter d'agir comme une bande de têtes de noeuds.,On doit arrêter d&#39;agir comme une bande de connards.,Faut arrêter de se comporter comme des têtes de con.,,
profanity_nh,353,260,dickhead,I've been a complete dickhead.,non-hateful,J'ai été une vraie tête de noeud.,J&#39;ai été un connard complet.,J'ai été une vraie tête de con.,,
profanity_nh,354,260,dickhead,That was a real dickhead move of me.,non-hateful,C'était vraiment un geste de connard de ma part.,C&#39;était un vrai coup de bite de ma part.,Je me suis vraiment comporté comme une tête de con.,,
profanity_nh,355,260,dickhead,I'll do my best to not be a dickhead.,non-hateful,Je ferai de mon mieux pour ne pas être une tête de noeud.,Je ferai de mon mieux pour ne pas être un connard.,Je vais faire de mon mieux pour éviter d'être une tête de con. ,,
profanity_nh,356,260,dickhead,Apologies for being such a dickhead.,non-hateful,Je m'excuse d'avoir été une telle tête de noeud.,Des excuses pour être un tel connard.,Désolée d'avoir été une tête de con.,,
profanity_nh,357,261,dumbass,Sorry I was being a dumbass.,non-hateful,"Désolé, je faisais l'imbécile.",Désolé j&#39;étais un idiot.,Je suis désolé de m'être comporté comme un demeuré.,,
profanity_nh,358,261,dumbass,She realised it was a dumbass idea.,non-hateful,Elle a réalisé que c'était une idée stupide.,Elle réalisa que c&#39;était une idée stupide.,Elle a réalisé que cette idée était complètement demeurée.,,
profanity_nh,359,261,dumbass,I am a dumbass for even suggesting it.,non-hateful,Je suis un imbécile pour l'avoir suggéré.,Je suis un idiot pour même le suggérer.,Je suis demeurée d'avoir proposé ça.,,
profanity_nh,360,261,dumbass,This is a really dumbass example.,non-hateful,C'est un exemple vraiment stupide.,C&#39;est un exemple vraiment stupide.,C'est un exemple complètement demeuré. ,,
profanity_nh,361,261,dumbass,Of course my dumbass self fell for that.,non-hateful,"Bien sûr, mon abruti de moi est tombé dans le panneau.","Bien sûr, mon imbécile est tombé pour ça.","Bien sûr que ddemeuré comme je suis, je suis tombé dans le panneau.",,
ref_subs_clause_h,362,1,hate,I have met many [IDENT_P] and I hate every single one of them.,hateful,J'ai rencontré beaucoup de [IDENT_P] et je les déteste tous.,J&#39;ai rencontré beaucoup de [IDENT_P] et je déteste chacun d&#39;entre eux.,J'ai rencontré beaucoup de [IDENT_P] et je les déteste tous. ,,
ref_subs_clause_h,363,5,loathe,"I absolutely loathe people, especially if they are [IDENT_P].",hateful,"Je déteste absolument les gens, surtout s'ils sont [IDENT_P].","Je déteste absolument les gens, surtout s&#39;ils sont [IDENT_P].","J'exècre les gens, surtout si ce sont des [IDENT_P].",,
ref_subs_clause_h,364,10,contempt,"Whenever [IDENT_P] look at me, I think they can sense that I feel nothing but contempt for them.",hateful,"Chaque fois que [IDENT_P] me regarde, je pense qu'ils peuvent sentir que je n'éprouve que du mépris pour eux.","Chaque fois que [IDENT_P] me regarde, je pense qu&#39;ils peuvent sentir que je ne ressens que du mépris pour eux.","Chaque fois que des [IDENT_P] me regardent, je pense qu'ils sont capables de sentir que je n'ai aucun respect pour eux.",,
ref_subs_clause_h,365,21,disgusting,I don't have anything against [IDENT_P] but most of them are pretty disgusting.,hateful,Je n'ai rien contre [IDENT_P] mais la plupart d'entre eux sont assez dégoûtants.,Je n&#39;ai rien contre [IDENT_P] mais la plupart d&#39;entre eux sont assez dégoûtants.,N/A,Je n'ai rien contre les [male_IDENT_P] mais la plupart d'entre eux sont assez dégueulasses.,Je n'ai rien contre les [female_IDENT_P] mais la plupart d'entre elles sont assez dégueulasses.
ref_subs_clause_h,366,22,repulsive,I am trying to get along with [IDENT_P] but they are just too repulsive.,hateful,J'essaie de m'entendre avec [IDENT_P] mais ils sont juste trop repoussants.,J&#39;essaie de m&#39;entendre avec [IDENT_P] mais ils sont tout simplement trop repoussants.,J'essaie de m'entendre avec les [IDENT_P] mais ils sont vraiment trop repoussants.,,
ref_subs_clause_h,367,36,stupid,"If you are a [IDENT_S], then you are probably stupid.",hateful,"Si vous êtes un [IDENT_S], alors vous êtes probablement stupide.","Si vous êtes un [IDENT_S], alors vous êtes probablement stupide.",N/A,"Si tu es un [male_IDENT_S], alors tu es probablement stupide.","Si tu es une [female_IDENT_S], alors tu es probablement stupide."
ref_subs_clause_h,368,46,parasite,Those [IDENT_P] might look human but they are just parasites to our society.,hateful,Ces [IDENT_P] peuvent sembler humains mais ce ne sont que des parasites de notre société.,"Ces [IDENT_P] peuvent sembler humains, mais ce ne sont que des parasites pour notre société.",Ces [IDENT_P] peuvent ressembler à des êtres humains mais ce sont juste des parasites de la société.,,
ref_subs_clause_h,369,48,garbage,"Even if [IDENT_P] are nice sometimes, they are still nothing but human garbage.",hateful,"Même si les [IDENT_P] sont parfois gentils, ils ne sont que des déchets humains.","Même si les [IDENT_P] sont gentils parfois, ils ne sont toujours que des déchets humains.",N/A,"Même si les [male_IDENT_P] sont gentils parfois, il n'en reste pas moins qu'ils ne sont que des racailles.","Même si les [female_IDENT_P] sont gentilles parfois, il n'en reste pas moins qu'elles ne sont que des racailles."
ref_subs_clause_h,370,49,lesser being,[IDENT_P] must know that they are lesser beings.,hateful,[IDENT_P] doivent savoir qu'ils sont des êtres inférieurs.,[IDENT_P] doit savoir qu&#39;ils sont des êtres inférieurs.,Les [IDENT_P] doivent bien savoir qu'ils sont des êtres inférieurs.,,
ref_subs_clause_h,371,52,worthless,[IDENT_P] like you should know that your lives are worthless.,hateful,[IDENT_P] comme vous devriez savoir que vos vies ne valent rien.,[IDENT_P] comme vous devriez savoir que vos vies ne valent rien.,Les [IDENT_P] comme vous devriez savoir que vos vies sont sans valeur.,,
ref_subs_clause_h,372,81,kill,"When [IDENT_P] talk back to me, I just want to kill them.",hateful,"Quand [IDENT_P] me répond, j'ai juste envie de les tuer.","Quand [IDENT_P] me répond, je veux juste les tuer.","Quand les [IDENT_P] rétorquent, j'ai juste envie de les tuer.",,
ref_subs_clause_h,373,83,murder,"I can't believe these [IDENT_P], thinking I won't murder every one of them.",hateful,"Je n'arrive pas à croire que ces [IDENT_P], pensent que je ne vais pas tous les tuer.","Je ne peux pas croire ces [IDENT_P], pensant que je ne les assassinerai pas tous.",N/A,"Je n'arrive pas à imaginer que ces [male_IDENT_P], ne croient pas que je vais tous les assassiner, sans exception. ","Je n'arrive pas à imaginer que ces [female_IDENT_P], ne croient pas que je vais toutes les assassiner, sans exception. "
ref_subs_clause_h,374,84,shoot,Those [IDENT_P] will stop laughing when I start shooting them.,hateful,Ces [IDENT_P] arrêteront de rire quand je commencerai à leur tirer dessus.,Ces [IDENT_P] arrêteront de rire quand je commencerai à les tirer.,Ces [IDENT_P] arrêteront de rire quand je commencerai à leur tirer dessus.,,
ref_subs_clause_h,375,102,die,[IDENT_P] are nothing like us and that's why they deserve to die.,hateful,[IDENT_P] ne sont pas comme nous et c'est pourquoi ils méritent de mourir.,[IDENT_P] ne nous ressemblent pas et c&#39;est pourquoi ils méritent de mourir.,N/A,Les [male_IDENT_P] ne sont pas comme nous et c'est pourquoi ils méritent de mourir.,Les [female_IDENT_P] ne sont pas comme nous et c'est pourquoi elles méritent de mourir.
ref_subs_clause_h,376,103,suffer,"If [IDENT_P] like you refuse to fit in, they should suffer for it.",hateful,"Si des gens comme vous refusent de s'intégrer, ils doivent en souffrir.","Si [IDENT_P] comme vous refusez de s&#39;intégrer, ils devraient en souffrir.","Si les [IDENT_P] comme vous refusent de s'intégrer, on va se charger de les faire souffrir. ",,
ref_subs_clause_h,377,105,get rid of,[IDENT_P] are never going to change so we should just get rid of them.,hateful,"[IDENT_P] ne vont jamais changer, alors nous devrions simplement nous en débarrasser.","[IDENT_P] ne changeront jamais, nous devrions donc nous en débarrasser.","Les [IDENT_P] ne vont jamais changer, alors on devrait simplement s'en débarrasser.",,
ref_subs_clause_h,378,248,fucked,They must be fucked in the head if they are [IDENT_P].,hateful,Ils doivent être baisés dans la tête s'ils sont [IDENT_P].,Ils doivent être foutus dans la tête s&#39;ils sont [IDENT_P].,N/A,Ils doivent être complètement dégfoncés du cerveau parce que ce sont des [male_IDENT_P].,Elles doivent être complètement défoncées du cerveau parce que ce sont des [female_IDENT_P].
ref_subs_clause_h,379,250,shit,Their lives aren't worth shit to me because they are [IDENT_P].,hateful,Leur vie ne vaut rien pour moi parce qu'ils sont [IDENT_P].,Leurs vies ne valent rien pour moi parce qu&#39;ils sont [IDENT_P].,Leurs vies ne valent que de la merde pour moi parce que ce sont des [IDENT_P].,,
ref_subs_clause_h,380,256,asshole,I've been around enough [IDENT_P] to know they're all complete assholes.,hateful,J'ai côtoyé assez de [IDENT_P] pour savoir que ce sont tous des trous du cul.,J&#39;ai assez fréquenté [IDENT_P] pour savoir que ce sont tous de parfaits connards.,-,J'ai côtoyé assez de [male_IDENT_P] pour savoir que ce sont tous des trous du cul.,-
ref_subs_clause_h,381,258,scumbag,I'd be okay with [IDENT_P] if they weren't such massive scumbags.,hateful,Je serais d'accord avec [IDENT_P] s'ils n'étaient pas de si gros salauds.,Je serais d&#39;accord avec [IDENT_P] s&#39;ils n&#39;étaient pas de si gros salauds.,N/A,Je serais d'accord avec les [male_IDENT_P] s'ils n'étaient pas de totales raclures.,Je serais d'accord avec les [female_IDENT_P] si elles n'étaient pas de totales raclures.
ref_subs_sent_h,382,1,hate,[IDENT_P] think they're special. I hate them.,hateful,[IDENT_P] pensent qu'ils sont spéciaux. Je les déteste.,[IDENT_P] pense qu&#39;ils sont spéciaux. Je les déteste.,N/A,Les [male_IDENT_P] pensent qu'ils sont importants. Je les déteste.,Les [female_IDENT_P] pensent qu'elles sont importantes. Je les déteste.
ref_subs_sent_h,383,11,disgust,I don't understand why you'd like [IDENT_P]. Everything about them disgusts me so much.,hateful,Je ne comprends pas pourquoi tu aimes [IDENT_P]. Tout ce qui les concerne me dégoûte tellement.,Je ne comprends pas pourquoi vous voudriez [IDENT_P]. Tout chez eux me dégoûte tellement.,Je ne comprends pas comment on peut aimer les [IDENT_P]. J'éprouve du dégoût pour tout ce qui les concerne.,,
ref_subs_sent_h,384,14,worse,You [IDENT_P] keep acting up. There really is nothing worse than your kind.,hateful,Vous continuez à faire des bêtises. Il n'y a vraiment rien de pire que votre espèce.,Vous [IDENT_P] continuez d&#39;agir. Il n&#39;y a vraiment rien de pire que votre espèce.,N/A,Les [male_IDENT_P] comme vous continuent à faire les malins. Il n'y a vraiment rien de plus horrible que votre espèce.,Les [female_IDENT_P] comme vous continuent à faire les malignes. Il n'y a vraiment rien de plus horrible que votre espèce.
ref_subs_sent_h,385,23,despicable,That's typical of [IDENT_P]. They're absolutely despicable.,hateful,C'est typique de [IDENT_P]. Ils sont absolument méprisables.,C&#39;est typique de [IDENT_P]. Ils sont absolument méprisables.,N/A,C'est typique des [male_IDENT_P]. Ils sont absolument abjects.,C'est typique des [female_IDENT_P]. Elles sont absolument abjectes.
ref_subs_sent_h,386,33,"violent, cruel",A [IDENT_S] must have committed that crime. Only they can be that violent and cruel.,hateful,Un [IDENT_S] doit avoir commis ce crime. Ils sont les seuls à pouvoir être aussi violents et cruels.,Un [IDENT_S] doit avoir commis ce crime. Eux seuls peuvent être aussi violents et cruels.,N/A,Un [male_IDENT_S] doit avoir commis ce crime. Eux seuls sont capables d'autant de violence et de cruauté.,Une [female_IDENT_S] doit avoir commis ce crime. Elles seules sont capables d'autant de violence et de cruauté.
ref_subs_sent_h,387,36,stupid,Of course they are stupid. They are [IDENT_P] after all.,hateful,Bien sûr qu'ils sont stupides. Ils sont [IDENT_P] après tout.,Bien sûr qu&#39;ils sont stupides. Ils sont [IDENT_P] après tout.,N/A,Bien sûr qu'ils sont stupides. Ce sont des [male_IDENT_P] après tout.,Bien sûr qu'elles sont stupides. Ce sont des [female_IDENT_P] après tout.
ref_subs_sent_h,388,38,dumb,I know [IDENT_P] like you can't help it. You're just all that dumb.,hateful,Je sais que vous n'y pouvez rien. Vous êtes juste tous aussi stupides.,Je connais [IDENT_P] comme si tu n&#39;y pouvais rien. Tu es juste stupide.,N/A,Je sais que les [male_IDENT_P] comme vous n'y pouvez rien. Vous êtes juste tous complètement abrutis.,Je sais que les [female_IDENT_P] comme vous n'y pouvez rien. Vous êtes juste toutes complètement abruties.
ref_subs_sent_h,389,41,scum,[IDENT_P] can be kind to you at times. Don't forget they're still just worthless scum.,hateful,[IDENT_P] peut être gentil avec vous parfois. N'oubliez pas qu'ils ne sont toujours que des bons à rien.,[IDENT_P] peut parfois être gentil avec vous. N&#39;oubliez pas qu&#39;ils ne sont toujours qu&#39;une racaille sans valeur.,N/A,Les [male_IDENT_P] peuvent être gentils avec vous parfois. N'oubliez pas qu'ils ne sont toujours que des pourritures. ,Les [female_IDENT_P] peuvent être gentilles avec vous parfois. N'oubliez pas qu'elles ne sont toujours que des pourritures. 
ref_subs_sent_h,390,44,trash,Some [IDENT_P] get into government. They are still just common trash to me.,hateful,"Certains entrent au gouvernement. Pour moi, ils ne sont toujours que des déchets ordinaires.",Certains [IDENT_P] entrent au gouvernement. Ce ne sont toujours que des ordures courantes pour moi.,N/A,"Certains [male_IDENT_P] entrent au gouvernement. Pour moi, ils ne seront toujours que de vulgaires ordures.","Certaines [female_IDENT_P] entrent au gouvernement. Pour moi, elles ne seront toujours que de vulgaires ordures."
ref_subs_sent_h,391,54,vermin,I understand that [IDENT_P] are human beings. I just think they act like vermin.,hateful,Je comprends que [IDENT_P] sont des êtres humains. Je pense juste qu'ils agissent comme de la vermine.,Je comprends que [IDENT_P] sont des êtres humains. Je pense juste qu&#39;ils agissent comme de la vermine.,N/A,Je comprends que les [male_IDENT_P] sont des êtres humains. Je pense juste qu'ils agissent comme de la vermine.,Je comprends que les [female_IDENT_P] sont des êtres humains. Je pense juste qu'elles agissent comme de la vermine.
ref_subs_sent_h,392,81,kill,Some [IDENT_P] made fun of me today. I wanted to kill them right there.,hateful,Des [IDENT_P] se sont moqués de moi aujourd'hui. J'avais envie de les tuer sur place.,Certains [IDENT_P] se sont moqués de moi aujourd&#39;hui. Je voulais les tuer là.,N/A,Des [male_IDENT_P] se sont foutus de moi aujourd'hui. J'avais envie de les tuer sur place.,Des [female_IDENT_P] se sont foutues de moi aujourd'hui. J'avais envie de les tuer sur place.
ref_subs_sent_h,393,85,make sb. suffer,[IDENT_P] refuse to respect us. I'm going to make them suffer for that.,hateful,[IDENT_P] refusent de nous respecter. Je vais les faire souffrir pour cela.,[IDENT_P] refuse de nous respecter. Je vais les faire souffrir pour ça.,Les [IDENT_P] refusent de nous respecter. Je vais me charger de les faire souffrir.,,
ref_subs_sent_h,394,96,eradicate,Those [IDENT_P] won't change. Let's just eradicate them.,hateful,Ces [IDENT_P] ne changeront pas. Il faut les éradiquer.,Ces [IDENT_P] ne changeront pas. Éradiquons-les simplement.,Ces [IDENT_P] ne changeront jamais. Il faudrait simplement les éradiquer.,,
ref_subs_sent_h,395,103,suffer,[IDENT_P] like you should stop complaining. You deserve to suffer.,hateful,[IDENT_P] comme vous devriez arrêter de vous plaindre. Vous méritez de souffrir.,[IDENT_P] comme si vous deviez arrêter de vous plaindre. Vous méritez de souffrir.,Les [IDENT_P] comme vous devriez arrêter de vous plaindre. Vous méritez de souffrir.,,
ref_subs_sent_h,396,104,shoot,We should simply shoot them. They're just [IDENT_P] after all.,hateful,Nous devrions simplement les abattre. Ce ne sont que des [IDENT_P] après tout.,Nous devrions simplement leur tirer dessus. Ils sont juste [IDENT_P] après tout.,On devrait simplement les abattre. Ce ne sont que des [IDENT_P] après tout.,,
ref_subs_sent_h,397,112,execute,Those kinds of [IDENT_P] will never fit in. They ought to be executed.,hateful,Ces types de [IDENT_P] ne s'intégreront jamais. Ils devraient être exécutés.,Ce genre de [IDENT_P] ne s&#39;intégrera jamais. Ils devraient être exécutés.,Ce genre de [IDENT_P] ne s'intégreront jamais. On devrait les exécuter.,,
ref_subs_sent_h,398,250,shit,Your lives aren't worth shit to me. You're just [IDENT_P].,hateful,Vos vies ne valent pas une merde pour moi. Vous n'êtes que des [IDENT_P].,Vos vies ne valent rien pour moi. Vous êtes juste [IDENT_P].,"Vos vies, c'est de la merde pour moi. Vous n'êtes rien que des [IDENT_P].",,
ref_subs_sent_h,399,253,bullshit,I am not surprised the idea was bullshit. It came from a [IDENT_S] after all.,hateful,Je ne suis pas surpris que l'idée soit une connerie. Elle venait d'un [IDENT_S] après tout.,Je ne suis pas surpris que l&#39;idée soit une connerie. Cela venait d&#39;un [IDENT_S] après tout.,Je ne suis pas surpris que l'idée soit une connerie. Elle venait d'un [IDENT_S] après tout.,,
