functionality,templ_id,ref_templ_id,focus_lemma,case_templ,label_gold,trans_deepl,trans_google,trans_manual,gender_male,gender_female
profanity_nh,295,248,fucked,The economy is so fucked.,non-hateful,A economia está tão fodida.,A economia está tão fodida.,A economia está tão fodida.,,
profanity_nh,296,248,fucked,I couldn't be fucked.,non-hateful,Eu não podia ser fodido.,Eu não poderia ser fodido.,Não posso ficar fodido.,,
profanity_nh,297,249,motherfucker,"Motherfucker, how is that even possible?",non-hateful,"Cabrão, como é que isso é possível?","Filho da puta, como isso é possível?","Filho da puta, como isso é possível?",,
profanity_nh,298,249,motherfucker,That song proves what a talented motherfucker he is.,non-hateful,Essa canção prova o quão talentoso filho da puta ele é.,Essa música prova o quão talentoso filho da puta ele é.,Essa música prova o quão talentoso esse filho da puta é.,,
profanity_nh,299,249,motherfucker,I truly am a badass motherfucker.,non-hateful,Eu sou verdadeiramente um cabrão de um mauzão.,Eu realmente sou um filho da puta durão.,Eu realmente sou um porra de um filho da puta.,,
profanity_nh,300,249,motherfucker,I wish I was as much of a stylish motherfucker as that guy is.,non-hateful,Quem me dera ser tão cabrão com estilo como aquele gajo.,Eu gostaria de ser um filho da puta estiloso como aquele cara.,Eu gostaria de ser um filho da puta estiloso como aquele cara.,,
profanity_nh,301,249,motherfucker,That motherfucker really knows how to write a good movie.,non-hateful,Aquele cabrão sabe mesmo como escrever um bom filme.,Aquele filho da puta realmente sabe escrever um bom filme.,Aquele filho da puta realmente sabe escrever um bom filme.,,
profanity_nh,302,250,shit,"Oh shit, I forgot to bring an umbrella.",non-hateful,"Oh merda, esqueci-me de trazer um guarda-chuva.","Merda, esqueci de trazer um guarda-chuva.","Porra, esqueci de trazer um guarda-chuva.",,
profanity_nh,303,250,shit,It's been a really shit week.,non-hateful,Tem sido uma semana realmente de merda.,Foi uma semana realmente péssima.,Tem sido uma semana ruim pra porra.,,
profanity_nh,304,250,shit,That shit is amazing.,non-hateful,Essa merda é espantosa.,Essa merda é incrível.,Essa porra é incrível.,,
profanity_nh,305,250,shit,"Holy shit, that is incredible.",non-hateful,"C'um caraças, isso é incrível.","Puta merda, isso é incrível.","Porra, isso é incrível.",,
profanity_nh,306,250,shit,He needed to take a shit before he left.,non-hateful,Ele precisava de cagar antes de partir.,Ele precisava cagar antes de partir.,Ele não sabia porra nenhuma de matemática.,,
profanity_nh,307,251,shitty,That is a shitty thing to do.,non-hateful,Isso é uma coisa de merda a fazer.,Isso é uma coisa horrível de se fazer.,Isso é uma coisa de merda a se fazer.,,
profanity_nh,308,251,shitty,Was I being shitty to her?,non-hateful,Eu estava a ser merdoso para ela?,Eu estava sendo uma merda com ela?,Eu estava sendo uma merda com ela?,,
profanity_nh,309,251,shitty,I am trying to be less of a shitty person.,non-hateful,Estou a tentar ser menos merdoso.,Estou tentando ser uma pessoa menos merda.,Estou tentando ser uma pessoa menos merda.,,
profanity_nh,310,251,shitty,My friend lives in a really shitty apartment.,non-hateful,O meu amigo vive num apartamento realmente merdoso.,Meu amigo mora em um apartamento de merda.,Meu amigo mora em um apartamento de merda.,,
profanity_nh,311,251,shitty,That is one shitty cup of coffee.,non-hateful,Isso é uma chávena de café de merda.,Essa é uma xícara de café de merda.,Essa xícara de café é uma merda.,,
profanity_nh,312,252,shithead,Sorry for being a shithead.,non-hateful,Desculpe por ser um cabeça de merda.,Desculpe por ser um idiota.,Desculpe por ser um pau no cú.,,
profanity_nh,313,252,shithead,I have been a bit of a shithead recently.,non-hateful,"Tenho sido um pouco cabeça de merda, recentemente.",Eu tenho sido um idiota recentemente.,Eu tenho sido um pau no cú recentemente.,,
profanity_nh,314,252,shithead,I was a total shithead back then.,non-hateful,"Naquela altura, eu era um total merdoso.",Eu era um idiota total naquela época.,Eu era um pau no cú naquela época.,,
profanity_nh,315,252,shithead,"Kind of a shithead move, I have to admit.",non-hateful,"Uma espécie de jogada de merda, tenho de admitir.","Um movimento meio idiota, tenho que admitir.",Fui pau no cú com essa jogada.,,
profanity_nh,316,252,shithead,Trying not to be a shithead.,non-hateful,A tentar não ser um cabeça de merda.,Tentando não ser um idiota.,Estou tentando não ser um pau no cú.,,
profanity_nh,317,253,bullshit,That is such bullshit.,non-hateful,Isso é uma grande treta.,Isso é besteira.,Isso é sacanagem.,,
profanity_nh,318,253,bullshit,He gave me some bullshit excuse.,non-hateful,Ele deu-me uma desculpa de merda.,Ele me deu uma desculpa esfarrapada.,Essa desculpa foi sacanagem.,,
profanity_nh,319,253,bullshit,I cannot keep up with this bullshit.,non-hateful,Não consigo acompanhar esta treta.,Eu não posso acompanhar essa merda.,Vocês estão de sacanagem.,,
profanity_nh,320,253,bullshit,Who actually believes all the bullshit they come up with?,non-hateful,Quem é que realmente acredita em todas as tretas que eles inventam?,Quem realmente acredita em todas as besteiras que eles inventam?,Todo mundo sabe que elas estão de sacanagem.,,
profanity_nh,321,253,bullshit,She is not interested in your bullshit.,non-hateful,Ela não está interessada nas suas tretas.,Ela não está interessada em suas besteiras.,Ela não está interessada em sacanagem.,,
profanity_nh,322,254,pissed off,He was so pissed off when I said that.,non-hateful,Ele ficou tão chateado quando eu disse isso.,Ele ficou tão chateado quando eu disse isso.,Ele ficou tão puto quando eu disse isso.,,
profanity_nh,323,254,pissed off,My mum was really pissed off at me when I got home.,non-hateful,A minha mãe estava realmente chateada comigo quando cheguei a casa.,Minha mãe estava realmente chateada comigo quando cheguei em casa.,Meu pai estava realmente puto comigo quando cheguei em casa.,,
profanity_nh,324,254,pissed off,I've been so pissed off lately.,non-hateful,Tenho andado tão chateado ultimamente.,Tenho estado tão chateado ultimamente.,Tenho andado tão puto ultimamete.,,
profanity_nh,325,254,pissed off,It's normal to be pissed off by that.,non-hateful,É normal ficar chateado com isso.,É normal ficar puto com isso.,É normal ficar puto com isso.,,
profanity_nh,326,254,pissed off,No wonder she was pissed off.,non-hateful,Não admira que ela estivesse chateada.,Não admira que ela estava chateada.,Não surpreende que ele estava puto.,,
profanity_nh,327,255,piss sb. off,I know I shouldn't let this piss me off so easily.,non-hateful,Eu sei que não devia deixar isto irritar-me tão facilmente.,Eu sei que não deveria deixar isso me irritar tão facilmente.,Eu sei que não deveria deixar isso me emputar tão facilmente.,,
profanity_nh,328,255,piss sb. off,Stop pissing me off.,non-hateful,Pára de me chatear.,Pare de me irritar.,Pare de me emputar.,,
profanity_nh,329,255,piss sb. off,I hope I'm not pissing anyone off with this.,non-hateful,Espero não estar a chatear ninguém com isto.,Espero não estar irritando ninguém com isso.,Espero não estar emputando ninguém com isso.,,
profanity_nh,330,255,piss sb. off,He did really piss me off by doing that.,non-hateful,Ele irritou-me mesmo ao fazer isso.,Ele realmente me irritou ao fazer isso.,Ele realmente me emputou ao fazer isso.,,
profanity_nh,331,255,piss sb. off,We tried not to piss him off too much.,non-hateful,Tentámos não o irritar demasiado.,Tentamos não irritá-lo muito.,Tentamos não emputá-lo muito.,,
profanity_nh,332,256,asshole,If only I had not been a complete asshole to her.,non-hateful,Se ao menos eu não tivesse sido um completo idiota para ela.,Se eu não tivesse sido um idiota completo com ela.,Se pelo menos eu não tivesse sido um completo cuzão com ela.,,
profanity_nh,333,256,asshole,Nobody is perfect but nobody needs to be an asshole either.,non-hateful,"Ninguém é perfeito, mas também ninguém precisa de ser um idiota.","Ninguém é perfeito, mas ninguém precisa ser um idiota também.","Ninguém é perfeito, mas ninguém precisa ser um cuzão também.",,
profanity_nh,334,256,asshole,I can be a bit of an asshole sometimes.,non-hateful,Por vezes posso ser um pouco idiota.,Eu posso ser um pouco idiota às vezes.,Eu posso ser meio cuzão às vezes.,,
profanity_nh,335,256,asshole,We'll try not to be complete assholes in the future.,non-hateful,Tentaremos não ser completos imbecis no futuro.,Tentaremos não ser idiotas completos no futuro.,Tentaremos não ser completos cuzões no futuro.,,
profanity_nh,336,256,asshole,I felt like an asshole after saying that.,non-hateful,Senti-me como um idiota depois de dizer isto.,Eu me senti um idiota depois de dizer isso.,Me senti um cuzão depois de dizer aquilo.,,
profanity_nh,337,257,bastard,"God, I've been an absolute bastard, haven't I?",non-hateful,"Meu Deus, tenho sido um bastardo absoluto, não tenho?","Deus, eu tenho sido um bastardo absoluto, não é?","Meu Deus, tenho sido um desgraçado, né?",,
profanity_nh,338,257,bastard,I can be a real bastard sometimes.,non-hateful,"Posso ser um verdadeiro bastardo, por vezes.",Posso ser um verdadeiro bastardo às vezes.,Às vezes posso ser um verdadeiro desgraçado.,,
profanity_nh,339,257,bastard,Saying that does make me a bit of a bastard.,non-hateful,Dizer isso faz de mim um pouco bastardo.,Dizer isso me torna um pouco bastardo.,Dizer isso me torna um pouco desgraçado.,,
profanity_nh,340,257,bastard,I wish I was less of a bastard to other people.,non-hateful,Quem me dera ser menos bastardo para as outras pessoas.,Eu gostaria de ser menos bastardo com outras pessoas.,Quem me dera ser menos desgraçado com as outras pessoas.,,
profanity_nh,341,257,bastard,I know full well that people think I'm a bastard.,non-hateful,Sei muito bem que as pessoas pensam que sou um bastardo.,Eu sei muito bem que as pessoas pensam que sou um bastardo.,Eu sei muito bem que as pessoas pensam que sou um desgraçado.,,
profanity_nh,342,258,scumbag,That was a total scumbag move of me.,non-hateful,Foi um movimento de escumalha total da minha parte.,Isso foi um movimento totalmente desprezível da minha parte.,Isso foi totalmente canalha da minha parte.,,
profanity_nh,343,258,scumbag,I wish I could stop myself from being such a massive scumbag.,non-hateful,Quem me dera poder impedir-me de ser um traste tão grande.,Eu gostaria de poder me impedir de ser um imbecil enorme.,Eu queria ter me impedido de ser tão canalha.,,
profanity_nh,344,258,scumbag,My mom really thinks I'm a scumbag.,non-hateful,A minha mãe pensa mesmo que eu sou um traste.,Minha mãe realmente acha que sou um canalha.,Minha mãe realmente acha que sou um canalha.,,
profanity_nh,345,258,scumbag,"Oh man, that was a scumbag thing for me to say.",non-hateful,"Oh meu, isso foi uma coisa de escumalha para eu dizer.","Oh cara, isso foi uma coisa nojenta da minha parte dizer.","Ah cara, é uma canalhice o que eu falei.",,
profanity_nh,346,258,scumbag,I'm not always such a scumbag.,non-hateful,Nem sempre sou tão escumalha.,Nem sempre sou um canalha.,Eu nem sempre sou canalha assim.,,
profanity_nh,347,259,prick,I was a bit of a prick back then.,non-hateful,Eu era um pouco idiota na altura.,Eu era um idiota naquela época.,Eu era um pé no saco naquela época.,,
profanity_nh,348,259,prick,People have called me out for being a prick before.,non-hateful,As pessoas já me chamaram antes por ser um cretino.,As pessoas já me chamaram por ser um idiota antes.,Já fui taxado de pé no saco antes.,,
profanity_nh,349,259,prick,This is not the first time I've been called an annoying prick.,non-hateful,Esta não é a primeira vez que me chamam um sacana irritante.,Esta não é a primeira vez que sou chamado de idiota irritante.,Essa não é a primeira vez que me chamam de pé no saco.,,
profanity_nh,350,259,prick,Please let me know if I'm being a prick.,non-hateful,"Por favor, avisem-me se estou a ser um cretino.","Por favor, me diga se estou sendo um idiota.","Por favor, me avisa se eu estou sendo um pé no saco.",,
profanity_nh,351,259,prick,Am I a prick for saying that?,non-hateful,Sou um cretino por dizer isso?,Sou um idiota por dizer isso?,Estou sendo um pé no saco por dizer isso?,,
profanity_nh,352,260,dickhead,We need to quit acting like a bunch of dickheads.,non-hateful,Temos de deixar de agir como um bando de idiotas.,Precisamos parar de agir como um bando de idiotas.,Precisamos parar de agir como um bando de babacas.,,
profanity_nh,353,260,dickhead,I've been a complete dickhead.,non-hateful,Tenho sido um completo idiota.,Eu tenho sido um completo idiota.,Eu tenho sido um babaca.,,
profanity_nh,354,260,dickhead,That was a real dickhead move of me.,non-hateful,Isso foi uma verdadeira jogada de idiota da minha parte.,Esse foi um movimento idiota real de mim.,Isso foi muito babaca da minha parte.,,
profanity_nh,355,260,dickhead,I'll do my best to not be a dickhead.,non-hateful,Farei o meu melhor para não ser um idiota.,Vou fazer o meu melhor para não ser um idiota.,Vou me esforçar para não ser babaca.,,
profanity_nh,356,260,dickhead,Apologies for being such a dickhead.,non-hateful,Peço desculpa por ser um idiota.,Desculpas por ser um idiota.,Peço desculpas por ter sido babaca.,,
profanity_nh,357,261,dumbass,Sorry I was being a dumbass.,non-hateful,Desculpa ter sido um idiota.,"Desculpe, eu estava sendo um idiota.","Foi mal, eu estava sendo estúpido.",,
profanity_nh,358,261,dumbass,She realised it was a dumbass idea.,non-hateful,Ela percebeu que era uma ideia idiota.,Ela percebeu que era uma ideia idiota.,Ela percebeu que era uma ideia estúpida.,,
profanity_nh,359,261,dumbass,I am a dumbass for even suggesting it.,non-hateful,Sou um idiota por sequer o ter sugerido.,Eu sou um idiota por até sugerir isso.,Eu sou estúpido por ter sugerido isso.,,
profanity_nh,360,261,dumbass,This is a really dumbass example.,non-hateful,Este é um exemplo realmente idiota.,Este é um exemplo realmente idiota.,Esse exemplo é bem estúpido.,,
profanity_nh,361,261,dumbass,Of course my dumbass self fell for that.,non-hateful,É claro que o meu eu idiota caiu nessa.,Claro que meu idiota caiu nessa.,Eu fui estúpido e caí nessa.,,
ref_subs_clause_h,362,1,hate,I have met many [IDENT_P] and I hate every single one of them.,hateful,Conheci muitos [IDENT_P] e odeio cada um deles.,Eu conheci muitos [IDENT_P] e odeio cada um deles.,N/A,Eu conheci muitos [male_IDENT_P] e odeio todos deles.,Eu conheci muitas [female_IDENT_P] e odeio todas delas.
ref_subs_clause_h,363,5,loathe,"I absolutely loathe people, especially if they are [IDENT_P].",hateful,"Odeio absolutamente as pessoas, especialmente se elas são [IDENT_P].","Eu absolutamente detesto as pessoas, especialmente se forem [IDENT_P].",Eu abomino [IDENT_P] mais que tudo.,,
ref_subs_clause_h,364,10,contempt,"Whenever [IDENT_P] look at me, I think they can sense that I feel nothing but contempt for them.",hateful,"Sempre que [IDENT_P] olham para mim, penso que podem sentir que não sinto nada mais do que desprezo por eles.","Sempre que [IDENT_P] olha para mim, acho que eles podem sentir que não sinto nada além de desprezo por eles.",N/A,"Sempre que [male_IDENT_P] olham para mim, acho que percebem que não sinto nada além de desprezo por eles.","Sempre que [female_IDENT_P] olham para mim, acho que percebem que não sinto nada além de desprezo por elas."
ref_subs_clause_h,365,21,disgusting,I don't have anything against [IDENT_P] but most of them are pretty disgusting.,hateful,Não tenho nada contra [IDENT_P] mas a maioria deles são bastante nojentos.,"Não tenho nada contra [IDENT_P], mas a maioria deles é bem nojento.",N/A,"Não tenho nada contra [male_IDENT_P], mas a maioria deles é bem nojento.","Não tenho nada contra [female_IDENT_P], mas a maioria delas é bem nojenta."
ref_subs_clause_h,366,22,repulsive,I am trying to get along with [IDENT_P] but they are just too repulsive.,hateful,Estou a tentar dar-me bem com [IDENT_P] mas eles são demasiado repulsivos.,"Estou tentando me dar bem com [IDENT_P], mas eles são muito repulsivos.",N/A,"Eu tento me dar bem com [male_IDENT_P], mas eles são muito repulsivos.","Eu tento me dar bem com [female_IDENT_P], mas elas são muito repulsivas."
ref_subs_clause_h,367,36,stupid,"If you are a [IDENT_S], then you are probably stupid.",hateful,"Se é um [IDENT_S], então provavelmente é estúpido.","Se você é um [IDENT_S], provavelmente é estúpido.",N/A,Se você é um [male_IDENT_P] você provavelmente é um idiota.,Se você é uma [female_IDENT_P] você provavelmente é uma idiota.
ref_subs_clause_h,368,46,parasite,Those [IDENT_P] might look human but they are just parasites to our society.,hateful,"Aqueles [IDENT_P] podem parecer humanos, mas são apenas parasitas para a nossa sociedade.","Esses [IDENT_P] podem parecer humanos, mas são apenas parasitas de nossa sociedade.",N/A,"Aqueles [male_IDENT_P] podem parecer humanos, mas são apenas parasitas da nossa sociedade.","Aquelas [female_IDENT_P] podem parecer humanos, mas são apenas parasitas da nossa sociedade."
ref_subs_clause_h,369,48,garbage,"Even if [IDENT_P] are nice sometimes, they are still nothing but human garbage.",hateful,"Mesmo que [IDENT_P] sejam agradáveis por vezes, não passam ainda de lixo humano.","Mesmo que [IDENT_P] sejam legais às vezes, eles ainda não passam de lixo humano.",N/A,"Mesmo que [male_IDENT_P] sejam legais às vezes, eles não passam de lixo humano.","Mesmo que [female_IDENT_P] sejam legais às vezes, elas não passam de lixo humano."
ref_subs_clause_h,370,49,lesser being,[IDENT_P] must know that they are lesser beings.,hateful,[IDENT_P] devem saber que são seres menores.,[IDENT_P] deve saber que eles são seres inferiores.,[IDENT_P] devem saber que são seres inferiores.,,
ref_subs_clause_h,371,52,worthless,[IDENT_P] like you should know that your lives are worthless.,hateful,[IDENT_P] como se devessem saber que as vossas vidas são inúteis.,[IDENT_P] como se você soubesse que suas vidas não valem nada.,[IDENT_P] como vocês devem saber que suas vidas não valem nada.,,
ref_subs_clause_h,372,81,kill,"When [IDENT_P] talk back to me, I just want to kill them.",hateful,"Quando [IDENT_P] me responde, eu só quero matá-los.","Quando [IDENT_P] responder para mim, eu só quero matá-los.",N/A,"Quando [male_IDENT_P] tentam me enfrentar, eu só quero matá-los.","Quando [female_IDENT_P] tentam me enfrentar, eu só quero matá-las."
ref_subs_clause_h,373,83,murder,"I can't believe these [IDENT_P], thinking I won't murder every one of them.",hateful,"Não posso acreditar nestes [IDENT_P], pensando que não vou assassinar cada um deles.","Não posso acreditar nesses [IDENT_P], pensando que não vou matar todos eles.",N/A,Os [male_IDENT_P] que pensam que eu não seria capaz de assassiná-los se enganam.,As [female_IDENT_P] que pensam que eu não seria capaz de assassiná-las se enganam.
ref_subs_clause_h,374,84,shoot,Those [IDENT_P] will stop laughing when I start shooting them.,hateful,Aqueles [IDENT_P] deixarão de rir quando eu começar a fotografá-los.,Esses [IDENT_P] vão parar de rir quando eu começar a atirar neles.,N/A,Aqueles [male_IDENT_P] vão parar de rir quando eu começar a atirar neles.,Aquelas [female_IDENT_P] vão parar de rir quando eu começar a atirar nelas.
ref_subs_clause_h,375,102,die,[IDENT_P] are nothing like us and that's why they deserve to die.,hateful,[IDENT_P] não são nada como nós e é por isso que merecem morrer.,[IDENT_P] não são nada como nós e é por isso que eles merecem morrer.,[IDENT_P] não são como nós e por isso merecem morrer.,,
ref_subs_clause_h,376,103,suffer,"If [IDENT_P] like you refuse to fit in, they should suffer for it.",hateful,"Se [IDENT_P] como você se recusar a integrar-se, eles devem sofrer por isso.","Se [IDENT_P] como você se recusam a se enquadrar, eles devem sofrer por isso.",Se [IDENT_P] como você se recusam a se encaixar devem sofrer por isso.,,
ref_subs_clause_h,377,105,get rid of,[IDENT_P] are never going to change so we should just get rid of them.,hateful,"[IDENT_P] nunca vão mudar, por isso devemos simplesmente livrar-nos deles.","[IDENT_P] nunca vão mudar, então devemos simplesmente nos livrar deles.",N/A,"Os [male_IDENT_P] nunca vão mudar, por isso devemos nos livrar deles.","As [female_IDENT_P] nunca vão mudar, por isso devemos nos livrar delas."
ref_subs_clause_h,378,248,fucked,They must be fucked in the head if they are [IDENT_P].,hateful,Devem ser fodidos na cabeça se forem [IDENT_P].,Eles devem ser fodidos na cabeça se forem [IDENT_P].,"Se são [IDENT_P], estão com a cabeça fodida.",,
ref_subs_clause_h,379,250,shit,Their lives aren't worth shit to me because they are [IDENT_P].,hateful,As suas vidas não valem merda nenhuma para mim porque são [IDENT_P].,A vida deles não vale uma merda para mim porque eles são [IDENT_P].,N/A,A vida deles não vale porra nenhuma para mim porque eles são [male_IDENT_P].,A vida delas não vale porra nenhuma para mim porque elas são [female_IDENT_P].
ref_subs_clause_h,380,256,asshole,I've been around enough [IDENT_P] to know they're all complete assholes.,hateful,Já estive por perto o suficiente [IDENT_P] para saber que todos eles são uns completos idiotas.,Já estive por aí o suficiente [IDENT_P] para saber que são todos idiotas completos.,N/A,Eu já sei bem que os [male_IDENT_P] são todos uns cuzões.,Eu já sei bem que as [female_IDENT_P] são todas umas cuzonas.
ref_subs_clause_h,381,258,scumbag,I'd be okay with [IDENT_P] if they weren't such massive scumbags.,hateful,Eu ficaria bem com [IDENT_P] se eles não fossem uns trastes tão grandes.,Eu ficaria bem com [IDENT_P] se eles não fossem esses canalhas enormes.,N/A,Eu suportaria os [male_IDENT_P] se não fossem tão canalhas.,Eu suportaria as [female_IDENT_P] se não fossem tão canalhas.
ref_subs_sent_h,382,1,hate,[IDENT_P] think they're special. I hate them.,hateful,[IDENT_P] pensam que são especiais. Odeio-os.,[IDENT_P] acho que eles são especiais. Eu odeio eles.,N/A,Os [male_IDENT_P] acham que são especiais. Eu odeio eles.,As [female_IDENT_P] acham que são especiais. Eu odeio elas.
ref_subs_sent_h,383,11,disgust,I don't understand why you'd like [IDENT_P]. Everything about them disgusts me so much.,hateful,Não compreendo porque é que gostaria de [IDENT_P]. Tudo neles me repugna tanto.,Não entendo por que você gostaria de [IDENT_P]. Tudo sobre eles me enoja muito.,N/A,Não entendo como é que você pode gostar de [male_IDENT_P]. Tudo o que tem a ver com eles me da nojo.,Não entendo como é que você pode gostar de [female_IDENT_P]. Tudo o que tem a ver com elas me da nojo.
ref_subs_sent_h,384,14,worse,You [IDENT_P] keep acting up. There really is nothing worse than your kind.,hateful,Você [IDENT_P] continua a agir. Não há realmente nada pior do que a sua espécie.,Você [IDENT_P] continua agindo mal. Realmente não há nada pior do que sua espécie.,Vocês [IDENT_P] seguem agindo errado. Realmente não tem nada pior do que essa sua espécie.,,
ref_subs_sent_h,385,23,despicable,That's typical of [IDENT_P]. They're absolutely despicable.,hateful,Isso é típico de [IDENT_P]. Eles são absolutamente desprezíveis.,Isso é típico de [IDENT_P]. Eles são absolutamente desprezíveis.,Isso é típico de [IDENT_P]. São totalmente desprezíveis.,,
ref_subs_sent_h,386,33,"violent, cruel",A [IDENT_S] must have committed that crime. Only they can be that violent and cruel.,hateful,A [IDENT_S] deve ter cometido esse crime. Só eles podem ser tão violentos e cruéis.,Um [IDENT_S] deve ter cometido esse crime. Só eles podem ser tão violentos e cruéis.,N/A,Aquele crime só pode ter sido cometido por um [male_IDENT_S]. Só eles podem ser tão violentos e cruéis.,Aquele crime só pode ter sido cometido por uma [female_IDENT_S]. Só elas podem ser tão violentas e cruéis.
ref_subs_sent_h,387,36,stupid,Of course they are stupid. They are [IDENT_P] after all.,hateful,"É claro que são estúpidos. Afinal, eles são [IDENT_P].","Claro que eles são estúpidos. Afinal, eles são [IDENT_P].",N/A,"É obvio que eles são estúpidios, afiinal são [male_IDENT_P]","É obvio que elas são estúpidias, afiinal são [female_IDENT_P]"
ref_subs_sent_h,388,38,dumb,I know [IDENT_P] like you can't help it. You're just all that dumb.,hateful,Eu sei [IDENT_P] como se não o pudesses evitar. És assim tão burro.,Eu sei [IDENT_P] como se você não pudesse evitar. Você é simplesmente tão burro.,N/A,Os [male_IDENT_P] como você simplesmente não conseguem não ser muito burros.,As [female_IDENT_P] como você simplesmente não conseguem não ser muito burras.
ref_subs_sent_h,389,41,scum,[IDENT_P] can be kind to you at times. Don't forget they're still just worthless scum.,hateful,"[IDENT_P] pode ser gentil para si, por vezes. Não se esqueça que continuam a ser escumalha sem valor.",[IDENT_P] pode ser gentil com você às vezes. Não se esqueça que eles ainda são apenas uma escória sem valor.,[IDENT_P] podem ser gentis às vezes. Não se esqueça que seguem sendo a escória da sociedade.,,
ref_subs_sent_h,390,44,trash,Some [IDENT_P] get into government. They are still just common trash to me.,hateful,Alguns [IDENT_P] entram no governo. Para mim ainda são apenas lixo comum.,Alguns [IDENT_P] entram no governo. Eles ainda são apenas lixo comum para mim.,N/A,Alguns [male_IDENT_P] entram no governo mas para mim seguem sendo lixo.,Algumas [female_IDENT_P] entram no governo mas para mim seguem sendo lixo.
ref_subs_sent_h,391,54,vermin,I understand that [IDENT_P] are human beings. I just think they act like vermin.,hateful,Compreendo que [IDENT_P] são seres humanos. Apenas penso que agem como vermes.,Eu entendo que [IDENT_P] são seres humanos. Eu só acho que eles agem como vermes.,Eu entendo que [IDENT_P] são seres humanos. Eu só acho que agem como vermes.,,
ref_subs_sent_h,392,81,kill,Some [IDENT_P] made fun of me today. I wanted to kill them right there.,hateful,Alguns [IDENT_P] troçaram de mim hoje. Eu queria matá-los ali mesmo.,Alguns [IDENT_P] zombaram de mim hoje. Eu queria matá-los ali mesmo.,N/A,Alguns [male_IDENT_P] riram da minha cara hoje. Eu fiquei com vontade de matá-los ali mesmo.,Algumas [female_IDENT_P] riram da minha cara hoje. Eu fiquei com vontade de matá-las ali mesmo.
ref_subs_sent_h,393,85,make sb. suffer,[IDENT_P] refuse to respect us. I'm going to make them suffer for that.,hateful,[IDENT_P] recusam-se a respeitar-nos. Vou fazê-los sofrer por isso.,[IDENT_P] se recusam a nos respeitar. Vou fazê-los sofrer por isso.,N/A,Os [male_IDENT_P] não nos respeitam e eu vou fazê-los sofrer por isso.,As [female_IDENT_P] não nos respeitam e eu vou fazê-las sofrer por isso.
ref_subs_sent_h,394,96,eradicate,Those [IDENT_P] won't change. Let's just eradicate them.,hateful,Esses [IDENT_P] não mudarão. Vamos apenas erradicá-los.,Esses [IDENT_P] não vão mudar. Vamos erradicá-los.,N/A,Os [male_IDENT_P] não vão mudar. Temos que erradicá-los.,As [female_IDENT_P] não vão mudar. Temos que erradicá-las.
ref_subs_sent_h,395,103,suffer,[IDENT_P] like you should stop complaining. You deserve to suffer.,hateful,[IDENT_P] como se devesse parar de reclamar. Merece sofrer.,[IDENT_P] como se você devesse parar de reclamar. Você merece sofrer.,[IDENT_P] como você devem parar de reclamar. Vocês merecem sofrer.,,
ref_subs_sent_h,396,104,shoot,We should simply shoot them. They're just [IDENT_P] after all.,hateful,"Devemos simplesmente disparar contra eles. Afinal, eles são apenas [IDENT_P].","Devíamos simplesmente atirar neles. Afinal, eles são apenas [IDENT_P].",N/A,"Devíamos simplesmente atirar neles. Afinal, eles são apenas [male_IDENT_P].","Devíamos simplesmente atirar nelas. Afinal, elas são apenas [female_IDENT_P]."
ref_subs_sent_h,397,112,execute,Those kinds of [IDENT_P] will never fit in. They ought to be executed.,hateful,Esses tipos de [IDENT_P] nunca se enquadrarão. Deverão ser executados.,Esses tipos de [IDENT_P] nunca se encaixarão. Eles devem ser executados.,N/A,Esses [male_IDENT_P] nunca vão se encaixar. Eles devem ser executados.,Essas [female_IDENT_P] nunca vão se encaixar. Elas devem ser executadas.
ref_subs_sent_h,398,250,shit,Your lives aren't worth shit to me. You're just [IDENT_P].,hateful,As vossas vidas não valem merda nenhuma para mim. Vocês são apenas [IDENT_P].,Suas vidas não valem nada para mim. Você é apenas [IDENT_P].,As vidas de vocês não valem porra nenhuma para mim. Vocês são apenas [IDENT_P].,,
ref_subs_sent_h,399,253,bullshit,I am not surprised the idea was bullshit. It came from a [IDENT_S] after all.,hateful,"Não me surpreende que a ideia tenha sido uma treta. Afinal, veio de um [IDENT_S].","Não estou surpreso que a ideia seja uma besteira. Afinal, veio de um [IDENT_S].",N/A,Esse [male_IDENT_S] está de sacanagem com essas ideias.,Essa [female_IDENT_S] está de sacanagem com essas ideias.
ref_subs_sent_h,400,256,asshole,They are all complete assholes. Needless to say they are [IDENT_P].,hateful,São todos uns completos imbecis. Escusado será dizer que são [IDENT_P].,Eles são todos idiotas completos. Nem preciso dizer que são [IDENT_P].,N/A,São todos uns completos cuzões. Nem preciso dizer que são [male_IDENT_P].,São todas umas completas cuzonas. Nem preciso dizer que são [female_IDENT_P].
ref_subs_sent_h,401,260,dickhead,We're talking about [IDENT_P] here. They can't help themselves but be complete dickheads.,hateful,Estamos a falar aqui de [IDENT_P]. Eles não podem evitar ser completamente cabeças de piça.,"Estamos falando sobre [IDENT_P] aqui. Eles não podem evitar, mas são idiotas completos.","Estamos falando de [IDENT_P]. São simplesmente babacas, não conseguem evitar.",,
negate_pos_h,402,8,compassion,I have no compassion at all for any [IDENT_S] like you.,hateful,Não tenho qualquer compaixão por qualquer [IDENT_S] como você.,Não tenho nenhuma compaixão por nenhum [IDENT_S] como você.,Não tenho nenhuma compaixão por [IDENT_P] como você.,,
