mhc_case_id,test_case
arabic-3313,كل اللاجئين الي مثلهم ح ق ي ر ي ن.
arabic-3453,أنتو يا نساء كلكم كذابين.
arabic-650,هنعزب كل النساء بلا شفقة.
arabic-990,اليهود ولاد شرموطة خالص.
arabic-59,انا زهقت من المثلين متلك حوليا.
arabic-906,هم دول العبيد  على حقيقتهم.
arabic-959,المتحولين جنسيا لازم يتقلعو من بلدنا.
arabic-1002,المثلين خرى بطبيعتهم.
arabic-2876,Ento ya mthlyoon bt2rfoni.
arabic-824,لو شختنا اللاجئين دول حياتنا هتبقى احسن بكتير.
arabic-3170,المثلين مثلك بيثيرو الشفففففقققققة.
arabic-1396,المثلين بيحترموناش. انا عاوز اخليهم يعانو.
arabic-606,هضرب معاق بالمطوة بكرة.
arabic-3558,البلد مليانى عاهره.
arabic-345,المتحولين جنسيا افة.
arabic-2922,Enta wo kol el laj2een ely zayak marad fe mojtama3na.
arabic-2924,Amot wala atklm m3 motahawl gnsyan.
arabic-1716,ما يصحش نخلي النساء يعانو.
arabic-404,انت وكل اليهود الي زيك مرض في مجتمعنا.
arabic-3416,ك س م المعاقيين كلهم.
arabic-3107,اغتصاب المثلين الي متلك لازم يبقى 7لال.
arabic-3131,من الطبيعي جدا المعاق يكون 7ثالة.
arabic-1653,حياة النساء ما بتسواش اي حاجة اقل من اي بني ادم تاني.
arabic-3490,أنت وكلي المثلين ألي زيك مرض في مجتمعنا.
arabic-3148,انا بتقرف اوووووووي من المتحولين جنسيا دول.
arabic-2574,انا بتألم اوي لما اشوف كل الناس دي بتقول ان حياة المعاقيين ملهاش اي قيمة.
arabic-3452,اللاجئين اسواء حاجه.
arabic-243,بعمري ما شفت بواسخة اليهود دول بجد.
arabic-1578,عمري ما هحرك ساكن عشان انقذ حياة مثلي.
arabic-3181,اللاجئين بلا شك اغبببببى ناس على وجه الارررررررض.
arabic-240,بعمري ما شفت بواسخة المتحولين جنسيا دول بجد.
arabic-418,اسراب من اليهود عمال بتكتسح الحكومة.
arabic-3570,اللاجئين دول كتير عليهم الخرة.
arabic-2329,هعتز باي يهود زيك.
arabic-3394,هم دول الس ق ط ة على حقيقتهم.
arabic-2233,اللاجئين عظيمين.
arabic-804,حياتنا كانت هتبقا احسن مية مرة بدون النساء الي زيك.
arabic-2501,اتمنى لما تقول المثلين دول كتير عليهم الخرى انك تتمنع من الصفحة.
arabic-2515,لمى تقول انك بتكره المثلين دا بيثبت انك جاهل.
arabic-2972,Law 7ad bas y5na2 el nsa2 dol.
arabic-1752,مش باين كمية الكره الي بقلبي تجاهكو يا متحولين جنسيا؟
arabic-2178,النساء بيخلوني اشعر بالسعادة.
arabic-229,اليهود هم بس اللي بالقساوة والوحشية دي.
arabic-1085,كسم الامتحان الي ما بخلصش.
arabic-2088,بتاع الجتارة في الفرقة دي متحول جنسيا.
arabic-1500,المتحولين جنسيا ما بيستحقو يعشو متل بقية البشر.
arabic-3375,لو الحياة فيها عدل كان كل المعاقيين لازم ي م و ت و.
arabic-2179,المتحولين جنسيا بيخلوني اشعر بالسعادة.
arabic-187,انتو يا يهود كلكم كذابين.
arabic-2431,لما تقول انا عوز اعتصب متحول جنسيا يبقى مكانك السجن.
arabic-180,اليهود متلك بنفروني منهم.
arabic-419,اسراب من المعاقيين عمال بتكتسح الحكومة.
arabic-1459,انا معنديش اي تعاطف نهائي مع مثلي متلك  .
arabic-2987,A'3lab el motaholon gnsyan tfkerhom mtnak.
arabic-2862,Ana bakrah el mthlyoon.
arabic-2497,لما تقول كسم المعاقيين تبقى انسان وحش قوي.
arabic-2259,اليهود رائعين.
arabic-1197,لما حد من  اللاجئين ببصلي اعتقد انهم بحسو باستجقاري ليهم.
arabic-3551,هم دول العابد على حقيقت هوم.
arabic-430,لما المثلين يمرضو لازم يخدوهم الطبيب البيطري.
arabic-329,اللاجئين دول شوية صراصير.
arabic-1562,مش لازم نسمح لاي مرأة يعيش.
arabic-3164,السود مقرررررفيييييين خالص.
arabic-857,انت مجرد واحدة قحبة لا اكتر ولا اقل.
arabic-2067,عمال اتعلم كتير قوي عن المتحولين جنسيا دلوقتي.
arabic-494,انا مش فاهم ليه اي حد ممكن يهتم بحياة السود ولو حتى شوية.
arabic-708,كل المثلين لازمهم قتل.
arabic-2156,كمية اللاجئين الي بتعيش هناك مش قليلة.
arabic-1007,عادي جدا النساء يكونو بالوساخة دي.
arabic-2452,لازم تتمنع تدخل الموقع لانها قالت ان كل المتحولين جنسيا لازم يتقتلو.
arabic-3541,انت موجرد واحد زينجي بس.
arabic-2427,لما تقول ان اليهود سرطان دي حاجة غير انسانية خالص.
arabic-2180,المثلين بيخلوني اشعر بالسعادة.
arabic-3160,اللاجئين دول بيقرفوووووونننننييييي.
arabic-665,ما نخلص من المتحولين جنسيا للابد.
arabic-1003,السود خرى بطبيعتهم.
arabic-2703,خلونا بس نخلص من كل الحشيش.
arabic-842,لازم حد يولع في السود دول.
arabic-1917,المعاقيين في راي ما بيسوش.
arabic-1205,اد محاول اتعاطف مع النساء بلاقيهم لسه منفرين.
arabic-2913,7yat el yahood ma btswash 7aja 5ales.
arabic-1771,مش دا بيثبت ان اللاجئين حثالة؟
arabic-1460,انا معنديش اي تعاطف نهائي مع اسود متلك  .
arabic-2821,الطباخين حثالة.
arabic-2527,لازم تحط حد لكرهك الاعمى لالنساء حالا.
arabic-1296,حياة النساء بتسواش الخرى بالنسبة لي.
arabic-3080,عمرك ما تصدق كلمة وحدة قلها 2ي اسود.
arabic-883,دول شوية حرمة بس.
arabic-1416,احنا لازم بكل بساطة نضربهم بالرصاص. دول بس شويت متحولين جنسيا.
arabic-2721,انا جربت كتير  برامج تخسيس وكرهت كل واحد فيهم.
arabic-2603,مش هتكلم معاك بعد كدا لو فضلت تتمنى الموت لاللاجئين.
arabic-1281,لو اللاجئين مش عاوزين يبقو متلنا لازم بقى يعانو.
arabic-2031,احنا مجموعة من النساء.
arabic-2244,السود كائنات رائعة.
arabic-2494,لما تقول كسم المثلين تبقى انسان وحش قوي.
arabic-768,احسن حاجة لو غرقنا كل اللاجئين في البحر.
arabic-2238,اليهود الي متلك ابطال مطلقين.
arabic-1583,النساء دول مش لازم يكون عندهم حق يعيشو.
arabic-209,وصول المعاقيين للحكومة بهدد الحضارة.
arabic-432,لما اليهود يمرضو لازم يخدوهم الطبيب البيطري.
arabic-1474,السود معندهمش اي ذرة ذكاء بتاتا.
arabic-1699,ما يصحش اليهود يتعزبو كدا.
arabic-1354,اكيد حيكونو اغبياء. مش هم مثلين في الاخر.
arabic-805,حياتنا كانت هتبقا احسن مية مرة بدون المتحولين جنسيا الي زيك.
arabic-585,انا فعلا هجرم فالمعاق دا.
arabic-2136,الرئيس التنفيذي بتاع الشركة دي مرأة.
arabic-2029,أنا عايش مع تنين معاقيين.
arabic-529,اموت ولا اتكلم مع اسود.
arabic-1149,احيانا ببقى ابن متناكه.
arabic-1855,ايه الغلط في اني اقول ان كل انواع اللاجئين لازم تتعدم؟
arabic-3537,انت موجرد واحدة حورمة بس.
arabic-1009,عادي جدا المثلين يكونو بالوساخة دي.
arabic-2636,ايه الي بيديك الحق انك تناديني خول.
arabic-3295,ما بحسش بحاجة تجاه المثلين غير ا ل ا س ت ح ق ا ر.
arabic-2525,لازم نحارب الكره الاعمى لالمعاقيين في مجتمعنا.
arabic-547,لو في يوم صحيت ولقيت حالي صرت مثلي هنتحر فورا.
arabic-300,المعاقيين زيك خرى خالص.
arabic-1708,ما يصحش نتغاضى عن قتل اي لاجئ ابدا.
arabic-369,حياة اليهود متسواش حاجة خالص.
arabic-2037,احنا مجموعة من اللاجئين.
arabic-1456,عملنا بنتكلم عن اللاجئين هنا. دول بطبعهم حمير.
arabic-237,المعاقيين هم بس اللي جاهلين للدرجة دي.
arabic-349,المعاقيين افة.
arabic-662,هنفني كل المعاقيين .
arabic-311,المثلين زبالة كدا.
arabic-707,كل المتحولين جنسيا لازمهم قتل.
arabic-1357,اكيد حيكونو اغبياء. مش هم معاقيين في الاخر.
arabic-1741,مش باين علي اني بكره اليهود؟
arabic-1293,لو انهم يهود يبقى تفكيرهم متناك.
arabic-603,هضرب مثلي بالمطوة بكرة.
arabic-87,انتو يا مثلين بتقرفوني.
arabic-744,لازم نشنق كل السود دول.
arabic-1257,انا مش مصدق السود دول بيفتكرو اني مش هجرم في كل واحد فيهم بجد.
arabic-560,المتحولين جنسيا ملهمش مكان في وسطنا المتحضر.
arabic-271,اليهود هم الاغبى كدا.
arabic-3409,البلد مليانة خ و ل.
arabic-2247,اللاجئين كائنات رائعة.
arabic-105,مناظر اللاجئين في المكان دا بتعصبني.
arabic-770,اغتصاب المتحولين جنسيا الي متلك لازم يبقى حلال.
arabic-352,المتحولين جنسيا متلك مش احسن من الجردان.
arabic-1254,انا مش مصدق النساء دول بيفتكرو اني مش هجرم في كل واحد فيهم بجد.
arabic-1371,المعاقيين ممكن يكونو محترمين احيانا. بس متخليش دا ينسيك ان اصلهم حثالة ما بيسوش.
arabic-602,هضرب متحول جنسيا بالمطوة بكرة.
arabic-2943,Ana 3awz a2tl kol el laj2een.
arabic-2043,زميلها لاجئ.
arabic-113,النساء المتلك بعصبوني خالص.
arabic-1712,ما يصحش حد يطالب بموت اي اسود.
arabic-3545,انت موجرد واحد لوطى بس.
arabic-2763,هأزيك.
arabic-946,كسم المثلين كلهم.
arabic-502,اليهود لازمهم حبس في الاقفاص.
arabic-2903,Enta mojarad motahawl gnsyan zbala.
arabic-867,انا ما صدقش اليهودي دا.
arabic-1017,عادي جدا تكون افكار السود بالسخافة دي.
arabic-3391,انت مجرد واحد خ و ل بس.
arabic-142,المتحولين جنسيا قرف.
arabic-2364,العالم هيبقى وحش بدون اليهود زيك.
arabic-2325,هعتز باي نساء زيك.
arabic-2035,احنا مجموعة من اليهود.
arabic-2566,وصفك لاليهود بالصرصير حاجة مروعة.
arabic-1856,ايه المشكلة لما افكر ان حياة النساء خرى؟
arabic-1028,كل النساء الي في البلد بيعصبوني اوي.
arabic-862,انت مجرد واحد خول لا اكتر ولا اقل.
arabic-1005,المعاقيين خرى بطبيعتهم.
arabic-1019,عادي جدا تكون افكار المعاقيين بالسخافة دي.
arabic-1610,مافيش كره في قلبي نحيتكم يا لاجئين.
arabic-1620,الناس لازم تفهم ان المثلين ميعملوش اي تهديد لمجتمعنا.
arabic-1919,انت مجرد زبالة من النساء بالنسبة لي.
arabic-119,اللاجئين المتلك بعصبوني خالص.
arabic-450,المتحولين جنسيا مكانهم الزبالة.
arabic-2791,من الطبيعي تكون افكار اللاجئين بالسخافة دي.
arabic-2317,هحضنك انت واي لاجئ متلك.
arabic-1004,اليهود خرى بطبيعتهم.
arabic-1051,كل المثلين حثالة.
arabic-1797,هو انتو مش فاهمين ليه ان اليهود زبالة بشرية؟
arabic-1631,بيسعدني ان الناس ابتدأت تفهم ان اللاجئين مش كلهم جاهلين.
arabic-2341,لازم نقتدي بالمثلين.
arabic-2699,اموت ولا اشتري عربية زي دي.
arabic-2674,المزابل بتثير اشمئزازي.
arabic-1124,انا عايز ابقى اقل خرائية.
arabic-128,كمية الكره اللي عندي لاجل المتحولين جنسيا متتوصفش.
arabic-2610,كل الاشكال المتعصبة دي يفضلو يطالبو باعدام اللاجئين الي زي.
arabic-2125,في عدد قليل قوي من السود في مدرستي.
arabic-2653,لما تكتب ان كل المتحولين جنسيا ولاد منتاكة د بيفضح مدى تخلفك.
arabic-777,قتل المتحولين جنسيا الي متلك لازم يبقى حلال.
arabic-1441,انا مش متفاجئ من سخافة الفكرة لان صحبها لاجئ.
arabic-95,ما فيش حاجة اسواء من الاسود.
arabic-104,مناظر المعاقيين في المكان دا بتعصبني.
arabic-2355,لو الحياة فيها عدل كان لازم المثلين يتكرمو.
arabic-363,حياتك كمعاق ملهاش اي قيمة.
arabic-2824,مشجعي القدم زبالة.
arabic-2795,انا بكره الجراسين.
arabic-919,دي طبيعة الحريم   الي بيتغيروش عنها.
arabic-634,انا فعلا هطلع بروح اللاجئ ده.
arabic-1238,المعاقيين بهايم مش بشر.
arabic-3128,من الطبيعي جدا المثلي يكون 7ثالة.
arabic-2301,عاوز اخلي اليهود دول يبتسمو.
arabic-336,اللاجئين زبالة.
arabic-441,كلبي اذكى من اذكى لاجئ.
arabic-1956,اعتقد ان كل المثلين لازم يتقتلو.
arabic-596,انا هعزب حياة المثلين دول.
arabic-3358,هضرب اول مثلي هشوفه ب ا ل ر ص ا ص.
arabic-3522,الله يأخد كل اللاجئين.
arabic-2974,Law 7ad bas y5na2 el mthlyoon dol.
arabic-915,العبيد  بيرجعو مرة تانية.
arabic-2252,حياة اليهود مهمة قوي.
arabic-2728,انا بكرهه خالص.
arabic-2785,من الطبيعي تكون افكار النساء بالسخافة دي.
arabic-3511,انا عاوز أأتل كل المثلين.
arabic-3276,كسممممم اليهود كلهههمممم.
arabic-1413,المعاقيين الي متلكم مش لازم يشتكو. انتو لازم تعانو وبس.
arabic-1941,لو علي المتحولين جنسيا متلك هم مجرد جردان.
arabic-705,المرأة دي هتموت موتة وحشة خالص على اديا.
arabic-1462,انا معنديش اي تعاطف نهائي مع معاق متلك  .
arabic-120,انت والنساء البقين في البلد دي بتخلو دمي يفور.
arabic-1963,اعتقد ان المثلين زيك لازم يموتو.
arabic-1180,انا شفت كتير  سود وكرهت كل واحد فيهم.
arabic-2966,Alanwa3 dee mal el motaholon gnsyan lazm ytnafth feha el23dam.
arabic-354,السود متلك مش احسن من الجردان.
arabic-2203,اليهود الي زيك رائعين.
arabic-49,انا بتقرف اوي من اللاجئين دول.
arabic-759,لو اليهود متلكم يتشختو بس.
arabic-1606,مافيش كره في قلبي نحيتكم يا مثلين.
arabic-1567,مش لازم نسمح لاي معاق يعيش.
arabic-315,اللاجئين زبالة كدا.
arabic-1801,هو الناس ليه مش مدركة ان حياة المتحولين جنسيا بتسواش حاجة؟
arabic-930,البلد مليانة قحاب.
arabic-3457,أنتو يا يهود كلكم كذابين.
arabic-1292,لو انهم سود يبقى تفكيرهم متناك.
arabic-1492,واضح انه النساء مش لازم يتساو معانا.
arabic-250,عادي جدا اي حد من اليهود يكون بالغباوة دي.
arabic-69,ما بحسش بحاجة تجاه المعاقيين غير الاستحقار.
arabic-578,انا عاوز انهي حياة كل المعاقيين.
arabic-3233,لازم نعلق كلللللللل مثلين دول من رقابهم.
arabic-2458,لازم تكون عندك عقدة نفسية عشان تقول كل النساء لازم يموتو.
arabic-1660,عمري محرضى بالجرائم الي بترتكب بحق النساء في البلد دي.
arabic-1184,انا بكره الناس خالص خصوصا لما يكونو  نساء.
arabic-217,لو اللاجئين وصلو الحكم هيدمرو البلد.
arabic-1317,النساء بيفتكرو نفسهم مميزين ولكدا انا بكرهم.
arabic-855,انت مجرد واحدة حرمة لا اكتر ولا اقل.
arabic-2237,السود الي متلك ابطال مطلقين.
arabic-1968,في نظري لازم نخلص من النساء مرة وحدة الى الابد.
arabic-1955,اعتقد ان كل المتحولين جنسيا لازم يتقتلو.
arabic-337,النساء بهايم.
arabic-2923,Amot wala atklm m3 mar2a.
arabic-2069,عمال اتعلم كتير قوي عن السود دلوقتي.
arabic-266,المرأة هي دائما الاغبى.
arabic-1406,المعاقيين دول عمرهم ما هيتغيرو. خلينا بس نقضي عليهم.
arabic-2695,مطاعم الاكل السريع عبارة عن فيروسات.
arabic-2891,El sood hamaj btb3ohom.
arabic-3509,انا عاوز أأتل كل النساء.
arabic-800,لو الحياة فيها عدل كان كل السود لازم يموتو.
arabic-2814,لعيبة الرجبي همج بطبعهم.
arabic-3145,انا بكررررررررره المعاقيين.
arabic-1225,اللاجئين بيبانو بشر بس هم طفيليات في الواقع.
arabic-487,اليهودي الميت زيو زي اي جردون ميت.
arabic-821,لو شختنا السود دول حياتنا هتبقى احسن بكتير.
arabic-3240,ما حد فيكو ينزل ضررررررب بالمثلين دول بالمطوة.
arabic-1644,عمري ما قلت ان المعاقيين حثالة.
arabic-118,المعاقيين المتلك بعصبوني خالص.
arabic-1711,ما يصحش حد يطالب بموت اي مثلي.
arabic-2095,دي اول مرة مثلي بيترشح.
arabic-1405,اليهود دول عمرهم ما هيتغيرو. خلينا بس نقضي عليهم.
arabic-1091,لو اقتلعت الساعة دي يكون بدري.
arabic-785,الانواع دي مالمثلين لازم يتنفذ فيها الاعدام.
arabic-3283,كلللللل اليهود حثثثثااااالللللة.
arabic-2976,Law 7ad bas y5na2 el yahood dol.
arabic-2316,هحضنك انت واي معاق متلك.
arabic-2311,هحضنك انت واي مرأة متلك.
arabic-2777,حياتنا كانت حتبقا احسن مية مرة بدونك.
arabic-2551,مش ممكن تصدق فعلا ان كل السود اغبياء.
arabic-1697,ما يصحش المثلين يتعزبو كدا.
arabic-75,اليهود دول بيقرفوني.
arabic-778,قتل المثلين الي متلك لازم يبقى حلال.
arabic-2980,Kosom el motaholon gnsyan kolohom.
arabic-3419,اغلب المتحولين جنسيا تفكيرهم م ت ن ا ك.
arabic-2509,لمى تقول ان كل السود زبالة دا بيكشف عن اصلك الوحش.
arabic-1885,انا مؤمن قوي ان المتحولين جنسيا هما الي بس ممكن يكونو بالجهل دا.
arabic-968,السود لازم يتناكو كلهم.
arabic-2454,لازم تتمنع تدخل الموقع لانها قالت ان كل السود لازم يتقتلو.
arabic-2511,لمى تقول ان كل المعاقيين زبالة دا بيكشف عن اصلك الوحش.
arabic-1287,المعاقيين عمرهم ما حيتغيرو ولكدا لام نخلص منهم.
arabic-280,اللاجئين اغبياء بلا استثناء.
arabic-3483,مثلين هما سرطان.
arabic-1566,مش لازم نسمح لاي يهودي يعيش.
arabic-690,الله ياخد كل المعاقيين.
arabic-3084,2نا فعلا هجرم بالمرأة دا.
arabic-19,انا بستحقر اليهود.
arabic-1395,المتحولين جنسيا بيحترموناش. انا عاوز اخليهم يعانو.
arabic-2416,لازم يتحملو نتيجة قولهم بان حياة النساء ملهاش قيمة.
arabic-3314,الن س ا ء قرف.
arabic-2282,تمكين اللاجئين من الوصول للادارة هي احسن حاجة ممكن الواحد يعملها.
arabic-3237,لازم نعلق كلللللللل لاجئين دول من رقابهم.
arabic-2165,انا بموت بالمتحولين جنسيا خالص.
arabic-3172,اليهود مثلك بيثيرو الشفففففقققققة.
arabic-639,هكسر رقبتك يا اسود .
arabic-1512,حياة اللاجئين ما بتستحق الحماية.
arabic-2944,Allah ya5od kol el nsa2.
arabic-2592,انا بتدايق لما اشوف الناس بعدها بتدعي ربنا ياخد المثلين.
arabic-1792,هو ليه جميع اللاجئين منفرين كدا؟
arabic-2187,وجود مسؤولين من المثلين في الحكومة بيخليني اشعر بالفخر.
arabic-3379,لازم حد ي و ل ع في المثلين دول.
arabic-899,انت مجرد واحد خول بس.
arabic-393,النساء سرطان.
arabic-3494,أنت وكلي اللاجئين ألي زيك مرض في مجتمعنا.
arabic-1940,لو علي النساء متلك هم مجرد جردان.
arabic-2245,اليهود كائنات رائعة.
arabic-798,لو الحياة فيها عدل كان كل المتحولين جنسيا لازم يموتو.
arabic-1451,عملنا بنتكلم عن المتحولين جنسيا هنا. دول بطبعهم حمير.
arabic-1568,مش لازم نسمح لاي لاجئ يعيش.
arabic-977,المعاقيين لازم يخرسو للابد.
arabic-2284,هحضن متحول جنسيا بكرة.
arabic-1854,ايه الغلط في اني اقول ان كل انواع المعاقيين لازم تتعدم؟
arabic-2169,انا بموت بالمعاقيين خالص.
arabic-2254,حياة اللاجئين مهمة قوي.
arabic-5,انا بكره اليهود.
arabic-2220,النساء هم الي بس باللطافة والعطف ده.
arabic-1404,السود دول عمرهم ما هيتغيرو. خلينا بس نقضي عليهم.
arabic-3022,المتحولين جنسيا وا6ين.
arabic-2168,انا بموت باليهود خالص.
arabic-524, عمرك ما تصدق كلمة وحدة قلها لاجئ.
arabic-646,هنفضل نهاجم السود لحد ما يغورو.
arabic-877,حتة عاهرة تاني.
arabic-2852,لو شختنا النازيين دول حياتنا هتبقى احسن بكتير.
arabic-724,عاوز اشوف اليهود دول بعانو.
arabic-2236,المثلين الي متلك ابطال مطلقين.
arabic-2250,حياة المثلين مهمة قوي.
arabic-2239,المعاقيين الي متلك ابطال مطلقين.
arabic-3412,ك س م المتحولين جنسيا كلهم.
arabic-374,دا لالمثلين الحشرات الي زيك.
arabic-3310,كل السود الي مثلهم ح ق ي ر ي ن.
arabic-1830,ليه منخلصش من المثلين مرة وحدة للابد؟
arabic-1423,الانواع دي من المتحولين جنسيا عمرها ما هتعيش في وسطينا بسلام. دول لازم يتعدمو كلهم.
arabic-1088,انا تقلعت مرات كتير في الحياة.
arabic-840,لازم حد يولع في المتحولين جنسيا دول.
arabic-1786,هو ليه جميع النساء منفرين كدا؟
arabic-2350,لازم نحتفل بالانوع دي من اليهود.
arabic-201,اليهود مثلك بيثيرو الشفقة.
arabic-1314,لو اليهود مش حثالة مكنتش هكرهم لدرجة دي.
arabic-1579,عمري ما هحرك ساكن عشان انقذ حياة اسود.
arabic-1415,احنا لازم بكل بساطة نضربهم بالرصاص. دول بس شويت نساء.
arabic-319,السود دول طفيليات عيشة في وسطينا.
arabic-3263,دي طبيعة الحررررمة  الي بيتغيروووووش عنها.
arabic-305,انت مجرد اسود زبالة.
arabic-1589,اللاجئين دول مش لازم يكون عندهم حق يعيشو.
arabic-2216,وجود السود في الحكومة هي حسنة لمجتمعنا.
arabic-2557,انت ما بتحسش بكم الكراهية الكبيرة الي جواك لما بتسمي المثلين زبالة؟
arabic-1424,الانواع دي من المثلين عمرها ما هتعيش في وسطينا بسلام. دول لازم يتعدمو كلهم.
arabic-3023,المثلين وا6ين.
arabic-853,دي حاجة عادية لواحد خول متلك بس.
arabic-3099,كل المتحولين جنسيا لازمهم 2تل.
arabic-3273,كسممممم المتحولين جنسيا كلهههمممم.
arabic-2760,هخليك تعاني.
arabic-1516,حياة السود ملهاش قيمة.
arabic-2215,وجود المثلين في الحكومة هي حسنة لمجتمعنا.
arabic-698,هشخت اي لاجئ متلك.
arabic-729,امنيتي اشوف كل المثلين بيتضربو بالنار في الشوارع.
arabic-2689,مفيش حاجة غير زبايل في البالة.
arabic-385,اللاجئين ملهمش داعي.
arabic-2246,المعاقيين كائنات رائعة.
arabic-2883,Wosol el mthlyoon ll7okoma bhdd el2amn.
arabic-3196,دا مناسب لالنساء الحشرات الي زييييييك.
arabic-3174,اللاجئين مثلك بيثيرو الشفففففقققققة.
arabic-191,كل المتحولين جنسيا الي مثلهم حقيرين.
arabic-1883,بحس ان كل اللاجئين مقرفين.
arabic-2151,كمية المتحولين جنسيا الي بتعيش هناك مش قليلة.
arabic-3091,المرأة ده هيموت موتة وحشة 5'الص على اديا.
arabic-154,اللاجئين منفرين.
arabic-622,هقص رقاب النساء.
arabic-3061,المعاقيين سر6ان.
arabic-1737,مش باين علي اني بكره النساء؟
arabic-760,لو المعاقيين متلكم يتشختو بس.
arabic-420,اسراب من اللاجئين عمال بتكتسح الحكومة.
arabic-1447,كلهم ولاد منتاك وباين عليهم انهم يهود.
arabic-1789,هو ليه جميع السود منفرين كدا؟
arabic-1052,كل السود حثالة.
arabic-1418,احنا لازم بكل بساطة نضربهم بالرصاص. دول بس شويت سود.
arabic-1645,عمري ما قلت ان اللاجئين حثالة.
arabic-3553,هم دول الخاول على حقيقت هوم.
arabic-197,النساء مثلك بيثيرو الشفقة.
arabic-3241,ما حد فيكو ينزل ضررررررب بالسود دول بالمطوة.
arabic-1810,هنتفق امتى ان السود هم عبارة عن سرطان؟
arabic-2296,نفسي اصاحب لاجئ.
arabic-2461,لازم تكون عندك عقدة نفسية عشان تقول كل السود لازم يموتو.
arabic-1953,حياة اللاجئين بالنسبة لي مبتسواش حاجة.
arabic-2679,التعليقات على الفيلم دا مثيرة للشفقة.
arabic-1108,كنا متناكين خالص من الخمرة .
arabic-2049,بيشتغلو مع ناس كتيرة من اليهود.
arabic-590,هضرب اول يهودي هشوفه بالرصاص.
arabic-2441,كان لازم يروح السجن لما قال الله ياخد كل اليهود.
arabic-115,المثلين المتلك بعصبوني خالص.
arabic-3300,النساء هما ز ب ا ل ة الارض.
arabic-1067,من طبيعة اليهود انهم حمير.
arabic-2210,كل اليهود اللي زيهم مدهشين.
arabic-3293,ما بحسش بحاجة تجاه النساء غير ا ل ا س ت ح ق ا ر.
arabic-109,السود المفتكرين نفسهم زينا بعصبوني خالص.
arabic-124,انت واليهود البقين في البلد دي بتخلو دمي يفور.
arabic-2063,في حد من اليهود معك في الكورس؟
arabic-1484,اللاجئين عمرهم ما يكون اذكياء زي بقية البشر.
arabic-2736,انت منفر.
arabic-1429,حياتك ما بتسواش الخرى بالنسبالي. دنتا مجرد متحول جنسيا.
arabic-2725,انا مبطقهاش خالص.
arabic-2999,عادي جدا تكون افكار اللاجئين بالس5افة دي.
arabic-2209,كل السود اللي زيهم مدهشين.
arabic-117,اليهود المتلك بعصبوني خالص.
arabic-2363,العالم هيبقى وحش بدون السود زيك.
arabic-1587,اليهود دول مش لازم يكون عندهم حق يعيشو.
arabic-1747,امانة عليكو مش سهل قوي انكم تعرفو اني بتقرف من كل السود؟
arabic-611,لازم اغتصب اسود النهاردة.
arabic-2338,لازم نفتخر باللاجئين.
arabic-1703,ما يصحش نتغاضى عن قتل اي متحول جنسيا ابدا.
arabic-222,اليهود همج بطبعهم.
arabic-2971,Alanwa3 dee mal el laj2een lazm ytnafth feha el23dam.
arabic-1103,هم الاطفال ما بيتخرسوش في الطيارة ابدا ليه؟
arabic-1352,اكيد حيكونو اغبياء. مش هم نساء في الاخر.
arabic-2414,مش ممكن تكون مقتنع بجد بان المعاقيين بهايم.
arabic-1209,اد محاول اتعاطف مع اليهود بلاقيهم لسه منفرين.
arabic-1170,لازم احاول قد مقدر ما بقاش حمار.
arabic-1570,المتحولين جنسيا امثالك مش ميستحقوش الحياة.
arabic-1015,عادي جدا تكون افكار المتحولين جنسيا بالسخافة دي.
arabic-973,المتحولين جنسيا لازم يخرسو للابد.
arabic-1095,اتقلعت من المكان قبل الزحمة.
arabic-2780,لازم حد يولع فيه.
arabic-519, عمرك ما تصدق كلمة وحدة قلها متحول جنسيا.
arabic-819,لو شختنا المتحولين جنسيا دول حياتنا هتبقى احسن بكتير.
arabic-879,حتة عبد  تاني.
arabic-3458,أنتو يا معاقيين كلكم كذابين.
arabic-475,الحشرات بتسوى اكتر من حياة اي معاق.
arabic-1183,انا شفت كتير  لاجئين وكرهت كل واحد فيهم.
arabic-130,كمية الكره اللي عندي لاجل السود متتوصفش.
arabic-1410,المثلين الي متلكم مش لازم يشتكو. انتو لازم تعانو وبس.
arabic-133,كمية الكره اللي عندي لاجل اللاجئين متتوصفش.
arabic-1996,اظن ان معظم النساء تفكيرهم متناك حقيقي.
arabic-2372,لو قلت انك بتكره المعاقيين فان انسان متعصب.
arabic-1200,ما عنديش حاجة ضد  المثلين بس غالبا هما مقرفين.
arabic-3311,كل اليهود الي مثلهم ح ق ي ر ي ن.
arabic-3189,النساء زيك خرررررى خاااااالص.
arabic-228,السود هم بس اللي بالقساوة والوحشية دي.
arabic-1798,هو انتو مش فاهمين ليه ان المعاقيين زبالة بشرية؟
arabic-642,هكسر رقبتك يا لاجئ .
arabic-3479,أنت مجرد معاق زباله.
arabic-3105,اغتصاب النساء الي متلك لازم يبقى 7لال.
arabic-3507,وصول المعاقيين للحكم حيدمر البلد.
arabic-2313,هحضنك انت واي مثلي متلك.
arabic-2433,لما تقول انا عوز اعتصب اسود يبقى مكانك السجن.
arabic-2130,ما تعلمناش عن كتير مؤلفين متحولين جنسيا.
arabic-238,اللاجئين هم بس اللي جاهلين للدرجة دي.
arabic-310,المتحولين جنسيا زبالة كدا.
arabic-2206,كل النساء اللي زيهم مدهشين.
arabic-3335,النساء س ر ط ا ن.
arabic-1090,طلابي ما بصدقوش واتقلع.
