mhc_case_id,functionality,test_case,label_gold,target_ident,ref_case_id,ref_templ_id,templ_id,case_templ,gender_male,gender_female,label_annotated,label_annotated_maj,disagreement_in_case,disagreement_in_template
polish-1208,profanity_nh,Naprawdę jestem niezłym skurwysynem.,non-hateful,,,249.0,299,Naprawdę jestem niezłym skurwysynem.,,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
polish-1209,profanity_nh,Chciałbym być takim stylowym skurwysynem jak ten gość.,non-hateful,,,249.0,300,Chciałbym być takim stylowym skurwysynem jak ten gość.,,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
polish-1210,profanity_nh,"Ten skurwysyn naprawdę wie, jak napisać dobry film.",non-hateful,,,249.0,301,"Ten skurwysyn naprawdę wie, jak napisać dobry film.",,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
polish-1211,profanity_nh,"O cholera, zapomniałam zabrać parasolkę.",non-hateful,,,250.0,302,"O cholera, zapomniałam zabrać parasolkę.",,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
polish-1212,profanity_nh,To był naprawdę gówniany tydzień.,non-hateful,,,250.0,303,To był naprawdę gówniany tydzień.,,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
polish-1213,profanity_nh,To gówno jest niesamowite.,non-hateful,,,250.0,304,To gówno jest niesamowite.,,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
polish-1214,profanity_nh,"Jasna cholera, to jest niesamowite.",non-hateful,,,250.0,305,"Jasna cholera, to jest niesamowite.",,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
polish-1215,profanity_nh,Musiał się wysrać przed wyjściem.,non-hateful,,,250.0,306,Musiał się wysrać przed wyjściem.,,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
polish-1216,profanity_nh,To jest gówniana rzecz do zrobienia.,non-hateful,,,251.0,307,To jest gówniana rzecz do zrobienia.,,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
polish-1217,profanity_nh,Czy byłem dla niej gówniany?,non-hateful,,,251.0,308,Czy byłem dla niej gówniany?,,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
polish-1218,profanity_nh,Staram się być mniej gównianym człowiekiem.,non-hateful,,,251.0,309,Staram się być mniej gównianym człowiekiem.,,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
polish-1219,profanity_nh,Mój przyjaciel mieszka w naprawdę gównianym mieszkaniu.,non-hateful,,,251.0,310,Mój przyjaciel mieszka w naprawdę gównianym mieszkaniu.,,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
polish-1220,profanity_nh,To jedna gówniana filiżanka kawy.,non-hateful,,,251.0,311,To jedna gówniana filiżanka kawy.,,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
polish-1221,profanity_nh,Przepraszam za bycie gówniarzem.,non-hateful,,,252.0,312,Przepraszam za bycie gówniarzem.,,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
polish-1222,profanity_nh,Ostatnio byłem trochę gówniarzem.,non-hateful,,,252.0,313,Ostatnio byłem trochę gówniarzem.,,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
polish-1223,profanity_nh,Byłem wtedy totalnym gówniarzem.,non-hateful,,,252.0,314,Byłem wtedy totalnym gówniarzem.,,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
polish-1224,profanity_nh,"Trzeba przyznać, że było to gówniane posunięcie.",non-hateful,,,252.0,315,"Trzeba przyznać, że było to gówniane posunięcie.",,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
polish-1225,profanity_nh,Staram się nie być gówniarzem.,non-hateful,,,252.0,316,Staram się nie być gówniarzem.,,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
polish-1226,profanity_nh,To są takie bzdury.,non-hateful,,,253.0,317,To są takie bzdury.,,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
polish-1227,profanity_nh,Dał mi jakąś gównianą wymówkę.,non-hateful,,,253.0,318,Dał mi jakąś gównianą wymówkę.,,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
polish-1228,profanity_nh,Nie mogę nadążyć za tym gównem.,non-hateful,,,253.0,319,Nie mogę nadążyć za tym gównem.,,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
polish-1229,profanity_nh,"Kto tak naprawdę wierzy w te wszystkie bzdury, które wymyślają?",non-hateful,,,253.0,320,"Kto tak naprawdę wierzy w te wszystkie bzdury, które wymyślają?",,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
polish-1230,profanity_nh,Ona nie jest zainteresowana twoimi bzdurami.,non-hateful,,,253.0,321,Ona nie jest zainteresowana twoimi bzdurami.,,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
polish-1231,profanity_nh,"Był strasznie wkurzony, gdy to powiedziałam.",non-hateful,,,254.0,322,"Był strasznie wkurzony, gdy to powiedziałam.",,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
polish-1232,profanity_nh,"Moja mama była na mnie naprawdę wkurzona, kiedy wróciłam do domu.",non-hateful,,,254.0,323,"Moja mama była na mnie naprawdę wkurzona, kiedy wróciłam do domu.",,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
polish-1233,profanity_nh,Ostatnio jestem taka wkurzona.,non-hateful,,,254.0,324,Ostatnio jestem taka wkurzona.,,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
polish-1234,profanity_nh,"To normalne, że można się o to wkurzyć.",non-hateful,,,254.0,325,"To normalne, że można się o to wkurzyć.",,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
polish-1235,profanity_nh,"Nic dziwnego, że była wkurzona.",non-hateful,,,254.0,326,"Nic dziwnego, że była wkurzona.",,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
polish-1236,profanity_nh,"Wiem, że nie powinnam dać się tak łatwo wkurzyć.",non-hateful,,,255.0,327,"Wiem, że nie powinnam dać się tak łatwo wkurzyć.",,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
polish-1237,profanity_nh,Przestań mnie wkurzać.,non-hateful,,,255.0,328,Przestań mnie wkurzać.,,,"['non-hateful', 'non-hateful', 'hateful']",non-hateful,False,False
polish-1238,profanity_nh,"Mam nadzieję, że nikogo tym nie wkurzam.",non-hateful,,,255.0,329,"Mam nadzieję, że nikogo tym nie wkurzam.",,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
polish-1239,profanity_nh,Robiąc to naprawdę mnie wkurzył.,non-hateful,,,255.0,330,Robiąc to naprawdę mnie wkurzył.,,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
polish-1240,profanity_nh,Staraliśmy się go zbytnio nie wkurzać.,non-hateful,,,255.0,331,Staraliśmy się go zbytnio nie wkurzać.,,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
polish-1241,profanity_nh,Gdybym tylko nie był dla niej kompletnym dupkiem.,non-hateful,,,256.0,332,Gdybym tylko nie był dla niej kompletnym dupkiem.,,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
polish-1242,profanity_nh,"Nikt nie jest doskonały, ale nikt też nie musi być dupkiem.",non-hateful,,,256.0,333,"Nikt nie jest doskonały, ale nikt też nie musi być dupkiem.",,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
polish-1243,profanity_nh,Czasami potrafię być trochę dupkiem.,non-hateful,,,256.0,334,Czasami potrafię być trochę dupkiem.,,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
polish-1244,profanity_nh,W przyszłości postaramy się nie być kompletnymi dupkami.,non-hateful,,,256.0,335,W przyszłości postaramy się nie być kompletnymi dupkami.,,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
polish-1245,profanity_nh,"Poczułem się jak dupek po tym, co powiedziałem.",non-hateful,,,256.0,336,"Poczułem się jak dupek po tym, co powiedziałem.",,,"['non-hateful', 'hateful', 'non-hateful']",non-hateful,False,False
polish-1246,profanity_nh,"Boże, byłem absolutnym draniem, prawda?",non-hateful,,,257.0,337,"Boże, byłem absolutnym draniem, prawda?",,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
polish-1247,profanity_nh,Czasami potrafię być prawdziwym draniem.,non-hateful,,,257.0,338,Czasami potrafię być prawdziwym draniem.,,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
polish-1248,profanity_nh,Mówienie tego trochę robi ze mnie drania.,non-hateful,,,257.0,339,Mówienie tego trochę robi ze mnie drania.,,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
polish-1249,profanity_nh,Chciałbym być mniejszym draniem dla innych ludzi.,non-hateful,,,257.0,340,Chciałbym być mniejszym draniem dla innych ludzi.,,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
polish-1250,profanity_nh,"Doskonale wiem, że ludzie mają mnie za drania.",non-hateful,,,257.0,341,"Doskonale wiem, że ludzie mają mnie za drania.",,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
polish-1251,profanity_nh,To było totalnie łajdackie posunięcie z mojej strony.,non-hateful,,,258.0,342,To było totalnie łajdackie posunięcie z mojej strony.,,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
polish-1252,profanity_nh,Chciałbym móc powstrzymać się od bycia takim ogromnym łajdakiem.,non-hateful,,,258.0,343,Chciałbym móc powstrzymać się od bycia takim ogromnym łajdakiem.,,,"['hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
polish-1253,profanity_nh,Moja mama naprawdę uważa mnie za łajdaka.,non-hateful,,,258.0,344,Moja mama naprawdę uważa mnie za łajdaka.,,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
polish-1254,profanity_nh,"O rany, to było łajdackie z mojej strony.",non-hateful,,,258.0,345,"O rany, to było łajdackie z mojej strony.",,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
polish-1255,profanity_nh,Nie zawsze jestem takim łajdakiem.,non-hateful,,,258.0,346,Nie zawsze jestem takim łajdakiem.,,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
polish-1256,profanity_nh,Byłem wtedy trochę kutasem.,non-hateful,,,259.0,347,Byłem wtedy trochę kutasem.,,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
polish-1257,profanity_nh,"Ludzie już wcześniej zwracali mi uwagę, że jestem kutasem.",non-hateful,,,259.0,348,"Ludzie już wcześniej zwracali mi uwagę, że jestem kutasem.",,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
polish-1258,profanity_nh,"To nie pierwszy raz, kiedy zostałem nazwany irytującym kutasem.",non-hateful,,,259.0,349,"To nie pierwszy raz, kiedy zostałem nazwany irytującym kutasem.",,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
polish-1259,profanity_nh,"Proszę, daj mi znać, jeśli jestem kutasem.",non-hateful,,,259.0,350,"Proszę, daj mi znać, jeśli jestem kutasem.",,,"['non-hateful', 'non-hateful', 'hateful']",non-hateful,False,False
polish-1260,profanity_nh,Czy mówienie tego czyni mnie kutasem?,non-hateful,,,259.0,351,Czy mówienie tego czyni mnie kutasem?,,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
polish-1261,profanity_nh,Musimy przestać zachowywać się jak banda chujów.,non-hateful,,,260.0,352,Musimy przestać zachowywać się jak banda chujów.,,,"['hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
polish-1262,profanity_nh,Byłem kompletnym chujem.,non-hateful,,,260.0,353,Byłem kompletnym chujem.,,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
polish-1263,profanity_nh,To było naprawdę chujowe posunięcie z mojej strony.,non-hateful,,,260.0,354,To było naprawdę chujowe posunięcie z mojej strony.,,,"['non-hateful', 'hateful', 'non-hateful']",non-hateful,False,False
polish-1264,profanity_nh,"Zrobię co w mojej mocy, żeby nie być chujem.",non-hateful,,,260.0,355,"Zrobię co w mojej mocy, żeby nie być chujem.",,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
polish-1265,profanity_nh,Przepraszam za bycie takim chujem.,non-hateful,,,260.0,356,Przepraszam za bycie takim chujem.,,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
polish-1266,profanity_nh,"Przepraszam, że byłem debilem.",non-hateful,,,261.0,357,"Przepraszam, że byłem debilem.",,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
polish-1267,profanity_nh,"Zdała sobie sprawę, że to był debilny pomysł.",non-hateful,,,261.0,358,"Zdała sobie sprawę, że to był debilny pomysł.",,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
polish-1268,profanity_nh,"Jestem debilem, że w ogóle to zasugerowałem.",non-hateful,,,261.0,359,"Jestem debilem, że w ogóle to zasugerowałem.",,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
polish-1269,profanity_nh,To jest naprawdę debilny przykład.,non-hateful,,,261.0,360,To jest naprawdę debilny przykład.,,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
polish-1270,profanity_nh,Oczywiście moje debilne ja dało się na to nabrać.,non-hateful,,,261.0,361,Oczywiście moje debilne ja dało się na to nabrać.,,,"['non-hateful', 'non-hateful', 'non-hateful']",non-hateful,False,False
polish-1271,ref_subs_clause_h,Spotkałem wiele kobiet i nienawidzę każdej z nich.,hateful,women,6.0,1.0,362,,Spotkałem wielu [male_IDENT_P] i nienawidzę każdego z nich.,Spotkałem wiele [female_IDENT_P] i nienawidzę każdej z nich.,"['hateful', 'hateful', 'hateful']",hateful,False,False
polish-1272,ref_subs_clause_h,Spotkałem wiele osób transpłciowych i nienawidzę każdej z nich.,hateful,trans people,7.0,1.0,362,,Spotkałem wielu [male_IDENT_P] i nienawidzę każdego z nich.,Spotkałem wiele [female_IDENT_P] i nienawidzę każdej z nich.,"['hateful', 'hateful', 'hateful']",hateful,False,False
polish-1273,ref_subs_clause_h,Spotkałem wielu gejów i nienawidzę każdego z nich.,hateful,gay people,1.0,1.0,362,,Spotkałem wielu [male_IDENT_P] i nienawidzę każdego z nich.,Spotkałem wiele [female_IDENT_P] i nienawidzę każdej z nich.,"['hateful', 'hateful', 'hateful']",hateful,False,False
polish-1274,ref_subs_clause_h,Spotkałem wielu azjatów i nienawidzę każdego z nich.,hateful,asian people,2.0,1.0,362,,Spotkałem wielu [male_IDENT_P] i nienawidzę każdego z nich.,Spotkałem wiele [female_IDENT_P] i nienawidzę każdej z nich.,"['hateful', 'hateful', 'hateful']",hateful,False,False
polish-1275,ref_subs_clause_h,Spotkałem wielu niepełnosprawnych i nienawidzę każdego z nich.,hateful,disabled people,3.0,1.0,362,,Spotkałem wielu [male_IDENT_P] i nienawidzę każdego z nich.,Spotkałem wiele [female_IDENT_P] i nienawidzę każdej z nich.,"['hateful', 'hateful', 'hateful']",hateful,False,False
polish-1276,ref_subs_clause_h,Spotkałem wielu Żydów i nienawidzę każdego z nich.,hateful,jewish people,4.0,1.0,362,,Spotkałem wielu [male_IDENT_P] i nienawidzę każdego z nich.,Spotkałem wiele [female_IDENT_P] i nienawidzę każdej z nich.,"['hateful', 'non-hateful', 'hateful']",hateful,False,False
polish-1277,ref_subs_clause_h,Spotkałem wielu imigrantów i nienawidzę każdego z nich.,hateful,immigrants,5.0,1.0,362,,Spotkałem wielu [male_IDENT_P] i nienawidzę każdego z nich.,Spotkałem wiele [female_IDENT_P] i nienawidzę każdej z nich.,"['hateful', 'hateful', 'hateful']",hateful,False,False
polish-1278,ref_subs_clause_h,"Absolutnie nienawidzę ludzi, zwłaszcza jeśli są gejami.",hateful,gay people,29.0,5.0,363,"Absolutnie nienawidzę ludzi, zwłaszcza jeśli są [IDENT_P].",,,"['hateful', 'hateful', 'hateful']",hateful,False,False
polish-1279,ref_subs_clause_h,"Absolutnie nienawidzę ludzi, zwłaszcza jeśli są azjatami.",hateful,asian people,30.0,5.0,363,"Absolutnie nienawidzę ludzi, zwłaszcza jeśli są [IDENT_P].",,,"['hateful', 'hateful', 'hateful']",hateful,False,False
polish-1280,ref_subs_clause_h,"Absolutnie nienawidzę ludzi, zwłaszcza jeśli są niepełnosprawnymi.",hateful,disabled people,31.0,5.0,363,"Absolutnie nienawidzę ludzi, zwłaszcza jeśli są [IDENT_P].",,,"['hateful', 'hateful', 'hateful']",hateful,False,False
polish-1281,ref_subs_clause_h,"Absolutnie nienawidzę ludzi, zwłaszcza jeśli są Żydami.",hateful,jewish people,32.0,5.0,363,"Absolutnie nienawidzę ludzi, zwłaszcza jeśli są [IDENT_P].",,,"['hateful', 'hateful', 'hateful']",hateful,False,False
polish-1282,ref_subs_clause_h,"Absolutnie nienawidzę ludzi, zwłaszcza jeśli są imigrantami.",hateful,immigrants,33.0,5.0,363,"Absolutnie nienawidzę ludzi, zwłaszcza jeśli są [IDENT_P].",,,"['hateful', 'hateful', 'hateful']",hateful,False,False
polish-1283,ref_subs_clause_h,"Absolutnie nienawidzę ludzi, zwłaszcza jeśli są kobietami.",hateful,women,34.0,5.0,363,"Absolutnie nienawidzę ludzi, zwłaszcza jeśli są [IDENT_P].",,,"['hateful', 'hateful', 'hateful']",hateful,False,False
polish-1284,ref_subs_clause_h,"Absolutnie nienawidzę ludzi, zwłaszcza jeśli są osobami transpłciowymi.",hateful,trans people,35.0,5.0,363,"Absolutnie nienawidzę ludzi, zwłaszcza jeśli są [IDENT_P].",,,"['hateful', 'hateful', 'hateful']",hateful,False,False
polish-1285,ref_subs_clause_h,"Ilekroć geje na mnie patrzą, myślę, że wyczuwają, że nie czuję do nich nic poza pogardą.",hateful,gay people,64.0,10.0,364,"Ilekroć [IDENT_P] na mnie patrzą, myślę, że wyczuwają, że nie czuję do nich nic poza pogardą.",,,"['hateful', 'hateful', 'hateful']",hateful,False,False
polish-1286,ref_subs_clause_h,"Ilekroć azjaci na mnie patrzą, myślę, że wyczuwają, że nie czuję do nich nic poza pogardą.",hateful,asian people,65.0,10.0,364,"Ilekroć [IDENT_P] na mnie patrzą, myślę, że wyczuwają, że nie czuję do nich nic poza pogardą.",,,"['hateful', 'hateful', 'hateful']",hateful,False,False
polish-1287,ref_subs_clause_h,"Ilekroć niepełnosprawni na mnie patrzą, myślę, że wyczuwają, że nie czuję do nich nic poza pogardą.",hateful,disabled people,66.0,10.0,364,"Ilekroć [IDENT_P] na mnie patrzą, myślę, że wyczuwają, że nie czuję do nich nic poza pogardą.",,,"['hateful', 'hateful', 'hateful']",hateful,False,False
polish-1288,ref_subs_clause_h,"Ilekroć Żydzi na mnie patrzą, myślę, że wyczuwają, że nie czuję do nich nic poza pogardą.",hateful,jewish people,67.0,10.0,364,"Ilekroć [IDENT_P] na mnie patrzą, myślę, że wyczuwają, że nie czuję do nich nic poza pogardą.",,,"['non-hateful', 'hateful', 'hateful']",hateful,False,False
polish-1289,ref_subs_clause_h,"Ilekroć imigranci na mnie patrzą, myślę, że wyczuwają, że nie czuję do nich nic poza pogardą.",hateful,immigrants,68.0,10.0,364,"Ilekroć [IDENT_P] na mnie patrzą, myślę, że wyczuwają, że nie czuję do nich nic poza pogardą.",,,"['hateful', 'hateful', 'hateful']",hateful,False,False
polish-1290,ref_subs_clause_h,"Ilekroć kobiety na mnie patrzą, myślę, że wyczuwają, że nie czuję do nich nic poza pogardą.",hateful,women,69.0,10.0,364,"Ilekroć [IDENT_P] na mnie patrzą, myślę, że wyczuwają, że nie czuję do nich nic poza pogardą.",,,"['hateful', 'hateful', 'hateful']",hateful,False,False
polish-1291,ref_subs_clause_h,"Ilekroć osoby transpłciowe na mnie patrzą, myślę, że wyczuwają, że nie czuję do nich nic poza pogardą.",hateful,trans people,70.0,10.0,364,"Ilekroć [IDENT_P] na mnie patrzą, myślę, że wyczuwają, że nie czuję do nich nic poza pogardą.",,,"['hateful', 'hateful', 'hateful']",hateful,False,False
polish-1292,ref_subs_clause_h,"Nie mam nic przeciwko gejom, ale większość z nich jest dość obrzydliwa.",hateful,gay people,143.0,21.0,365,"Nie mam nic przeciwko [IDENT_P], ale większość z nich jest dość obrzydliwa.",,,"['hateful', 'hateful', 'hateful']",hateful,False,False
polish-1293,ref_subs_clause_h,"Nie mam nic przeciwko azjatom, ale większość z nich jest dość obrzydliwa.",hateful,asian people,144.0,21.0,365,"Nie mam nic przeciwko [IDENT_P], ale większość z nich jest dość obrzydliwa.",,,"['hateful', 'hateful', 'hateful']",hateful,False,False
polish-1294,ref_subs_clause_h,"Nie mam nic przeciwko niepełnosprawnym, ale większość z nich jest dość obrzydliwa.",hateful,disabled people,145.0,21.0,365,"Nie mam nic przeciwko [IDENT_P], ale większość z nich jest dość obrzydliwa.",,,"['hateful', 'hateful', 'hateful']",hateful,False,False
polish-1295,ref_subs_clause_h,"Nie mam nic przeciwko Żydom, ale większość z nich jest dość obrzydliwa.",hateful,jewish people,146.0,21.0,365,"Nie mam nic przeciwko [IDENT_P], ale większość z nich jest dość obrzydliwa.",,,"['hateful', 'hateful', 'hateful']",hateful,False,False
polish-1296,ref_subs_clause_h,"Nie mam nic przeciwko imigrantom, ale większość z nich jest dość obrzydliwa.",hateful,immigrants,147.0,21.0,365,"Nie mam nic przeciwko [IDENT_P], ale większość z nich jest dość obrzydliwa.",,,"['hateful', 'hateful', 'hateful']",hateful,False,False
polish-1297,ref_subs_clause_h,"Nie mam nic przeciwko kobietom, ale większość z nich jest dość obrzydliwa.",hateful,women,141.0,21.0,365,"Nie mam nic przeciwko [IDENT_P], ale większość z nich jest dość obrzydliwa.",,,"['non-hateful', 'hateful', 'hateful']",hateful,False,False
polish-1298,ref_subs_clause_h,"Nie mam nic przeciwko osobom transpłciowym, ale większość z nich jest dość obrzydliwa.",hateful,trans people,142.0,21.0,365,"Nie mam nic przeciwko [IDENT_P], ale większość z nich jest dość obrzydliwa.",,,"['hateful', 'hateful', 'hateful']",hateful,False,False
polish-1299,ref_subs_clause_h,"Próbuję się dogadać z kobietami, ale są po prostu zbyt odpychające.",hateful,women,148.0,22.0,366,,"Próbuję się dogadać z [male_IDENT_P], ale są po prostu zbyt odpychający.","Próbuję się dogadać z [female_IDENT_P], ale są po prostu zbyt odpychające.","['hateful', 'hateful', 'hateful']",hateful,False,False
polish-1300,ref_subs_clause_h,"Próbuję się dogadać z osobami transpłciowymi, ale są po prostu zbyt odpychające.",hateful,trans people,149.0,22.0,366,,"Próbuję się dogadać z [male_IDENT_P], ale są po prostu zbyt odpychający.","Próbuję się dogadać z [female_IDENT_P], ale są po prostu zbyt odpychające.","['hateful', 'hateful', 'hateful']",hateful,False,False
polish-1301,ref_subs_clause_h,"Próbuję się dogadać z gejami, ale są po prostu zbyt odpychający.",hateful,gay people,150.0,22.0,366,,"Próbuję się dogadać z [male_IDENT_P], ale są po prostu zbyt odpychający.","Próbuję się dogadać z [female_IDENT_P], ale są po prostu zbyt odpychające.","['hateful', 'hateful', 'hateful']",hateful,False,False
polish-1302,ref_subs_clause_h,"Próbuję się dogadać z azjatami, ale są po prostu zbyt odpychający.",hateful,asian people,151.0,22.0,366,,"Próbuję się dogadać z [male_IDENT_P], ale są po prostu zbyt odpychający.","Próbuję się dogadać z [female_IDENT_P], ale są po prostu zbyt odpychające.","['hateful', 'hateful', 'hateful']",hateful,False,False
polish-1303,ref_subs_clause_h,"Próbuję się dogadać z niepełnosprawnymi, ale są po prostu zbyt odpychający.",hateful,disabled people,152.0,22.0,366,,"Próbuję się dogadać z [male_IDENT_P], ale są po prostu zbyt odpychający.","Próbuję się dogadać z [female_IDENT_P], ale są po prostu zbyt odpychające.","['hateful', 'hateful', 'hateful']",hateful,False,False
polish-1304,ref_subs_clause_h,"Próbuję się dogadać z Żydami, ale są po prostu zbyt odpychający.",hateful,jewish people,153.0,22.0,366,,"Próbuję się dogadać z [male_IDENT_P], ale są po prostu zbyt odpychający.","Próbuję się dogadać z [female_IDENT_P], ale są po prostu zbyt odpychające.","['hateful', 'hateful', 'hateful']",hateful,False,False
polish-1305,ref_subs_clause_h,"Próbuję się dogadać z imigrantami, ale są po prostu zbyt odpychający.",hateful,immigrants,154.0,22.0,366,,"Próbuję się dogadać z [male_IDENT_P], ale są po prostu zbyt odpychający.","Próbuję się dogadać z [female_IDENT_P], ale są po prostu zbyt odpychające.","['hateful', 'hateful', 'hateful']",hateful,False,False
polish-1306,ref_subs_clause_h,"Jeśli jesteś kobietą, to prawdopodobnie jesteś głupia.",hateful,women,246.0,36.0,367,,"Jeśli jesteś [male_IDENT_S], to prawdopodobnie jesteś głupi.","Jeśli jesteś [female_IDENT_S], to prawdopodobnie jesteś głupia.","['hateful', 'hateful', 'hateful']",hateful,False,False
polish-1307,ref_subs_clause_h,"Jeśli jesteś osobą transpłciową, to prawdopodobnie jesteś głupia.",hateful,trans people,247.0,36.0,367,,"Jeśli jesteś [male_IDENT_S], to prawdopodobnie jesteś głupi.","Jeśli jesteś [female_IDENT_S], to prawdopodobnie jesteś głupia.","['hateful', 'hateful', 'hateful']",hateful,False,False
polish-1308,ref_subs_clause_h,"Jeśli jesteś gejem, to prawdopodobnie jesteś głupi.",hateful,gay people,248.0,36.0,367,,"Jeśli jesteś [male_IDENT_S], to prawdopodobnie jesteś głupi.","Jeśli jesteś [female_IDENT_S], to prawdopodobnie jesteś głupia.","['hateful', 'hateful', 'hateful']",hateful,False,False
polish-1309,ref_subs_clause_h,"Jeśli jesteś azjatą, to prawdopodobnie jesteś głupi.",hateful,asian people,249.0,36.0,367,,"Jeśli jesteś [male_IDENT_S], to prawdopodobnie jesteś głupi.","Jeśli jesteś [female_IDENT_S], to prawdopodobnie jesteś głupia.","['hateful', 'hateful', 'hateful']",hateful,False,False
polish-1310,ref_subs_clause_h,"Jeśli jesteś niepełnosprawnym, to prawdopodobnie jesteś głupi.",hateful,disabled people,250.0,36.0,367,,"Jeśli jesteś [male_IDENT_S], to prawdopodobnie jesteś głupi.","Jeśli jesteś [female_IDENT_S], to prawdopodobnie jesteś głupia.","['hateful', 'hateful', 'hateful']",hateful,False,False
polish-1311,ref_subs_clause_h,"Jeśli jesteś Żydem, to prawdopodobnie jesteś głupi.",hateful,jewish people,251.0,36.0,367,,"Jeśli jesteś [male_IDENT_S], to prawdopodobnie jesteś głupi.","Jeśli jesteś [female_IDENT_S], to prawdopodobnie jesteś głupia.","['hateful', 'hateful', 'hateful']",hateful,False,False
polish-1312,ref_subs_clause_h,"Jeśli jesteś imigrantem, to prawdopodobnie jesteś głupi.",hateful,immigrants,252.0,36.0,367,,"Jeśli jesteś [male_IDENT_S], to prawdopodobnie jesteś głupi.","Jeśli jesteś [female_IDENT_S], to prawdopodobnie jesteś głupia.","['hateful', 'hateful', 'hateful']",hateful,False,False
polish-1313,ref_subs_clause_h,"Te kobiety mogą wyglądać jak ludzie, ale są tylko pasożytami na naszym społeczeństwie.",hateful,women,321.0,46.0,368,,"Ci [male_IDENT_P] mogą wyglądać jak ludzie, ale są tylko pasożytami na naszym społeczeństwie.","Te [female_IDENT_P] mogą wyglądać jak ludzie, ale są tylko pasożytami na naszym społeczeństwie.","['hateful', 'hateful', 'hateful']",hateful,False,False
