functionality,mhc_case_id,case_id,test_case,label_gold,target_ident,ref_case_id,ref_templ_id,templ_id,case_templ,gender_male,gender_female
derog_dehum_h,spanish-307,307,Los discapacitados como tú son simple basura. ,hateful,disabled people,,,44,,Los [male_IDENT_P] como tú son simple basura. ,Las [female_IDENT_P] como tú son simple basura. 
derog_dehum_h,spanish-308,308,Las mujeres como tú son simple basura. ,hateful,women,,,44,,Los [male_IDENT_P] como tú son simple basura. ,Las [female_IDENT_P] como tú son simple basura. 
derog_dehum_h,spanish-309,309,Los negros no son más que desechos.,hateful,black people,,,45,,Los [male_IDENT_P] no son más que desechos.,Las [female_IDENT_P] no son más que desechos.
derog_dehum_h,spanish-310,310,Los gays no son más que desechos.,hateful,gay people,,,45,,Los [male_IDENT_P] no son más que desechos.,Las [female_IDENT_P] no son más que desechos.
derog_dehum_h,spanish-311,311,Los trans no son más que desechos.,hateful,trans people,,,45,,Los [male_IDENT_P] no son más que desechos.,Las [female_IDENT_P] no son más que desechos.
derog_dehum_h,spanish-312,312,Los indígenas no son más que desechos.,hateful,indigenous people,,,45,,Los [male_IDENT_P] no son más que desechos.,Las [female_IDENT_P] no son más que desechos.
derog_dehum_h,spanish-313,313,Los judíos no son más que desechos.,hateful,jews,,,45,,Los [male_IDENT_P] no son más que desechos.,Las [female_IDENT_P] no son más que desechos.
derog_dehum_h,spanish-314,314,Los discapacitados no son más que desechos.,hateful,disabled people,,,45,,Los [male_IDENT_P] no son más que desechos.,Las [female_IDENT_P] no son más que desechos.
derog_dehum_h,spanish-315,315,Las mujeres no son más que desechos.,hateful,women,,,45,,Los [male_IDENT_P] no son más que desechos.,Las [female_IDENT_P] no son más que desechos.
derog_dehum_h,spanish-316,316,Los negros son parásitos de nuestra sociedad.,hateful,black people,,,46,,Los [male_IDENT_P] son parásitos de nuestra sociedad.,Las [female_IDENT_P] son parásitos de nuestra sociedad.
derog_dehum_h,spanish-317,317,Los gays son parásitos de nuestra sociedad.,hateful,gay people,,,46,,Los [male_IDENT_P] son parásitos de nuestra sociedad.,Las [female_IDENT_P] son parásitos de nuestra sociedad.
derog_dehum_h,spanish-318,318,Los trans son parásitos de nuestra sociedad.,hateful,trans people,,,46,,Los [male_IDENT_P] son parásitos de nuestra sociedad.,Las [female_IDENT_P] son parásitos de nuestra sociedad.
derog_dehum_h,spanish-319,319,Los indígenas son parásitos de nuestra sociedad.,hateful,indigenous people,,,46,,Los [male_IDENT_P] son parásitos de nuestra sociedad.,Las [female_IDENT_P] son parásitos de nuestra sociedad.
derog_dehum_h,spanish-320,320,Los judíos son parásitos de nuestra sociedad.,hateful,jews,,,46,,Los [male_IDENT_P] son parásitos de nuestra sociedad.,Las [female_IDENT_P] son parásitos de nuestra sociedad.
derog_dehum_h,spanish-321,321,Los discapacitados son parásitos de nuestra sociedad.,hateful,disabled people,,,46,,Los [male_IDENT_P] son parásitos de nuestra sociedad.,Las [female_IDENT_P] son parásitos de nuestra sociedad.
derog_dehum_h,spanish-322,322,Las mujeres son parásitos de nuestra sociedad.,hateful,women,,,46,,Los [male_IDENT_P] son parásitos de nuestra sociedad.,Las [female_IDENT_P] son parásitos de nuestra sociedad.
derog_dehum_h,spanish-323,323,Estos negros no son más que cucarachas.,hateful,black people,,,47,,Estos [male_IDENT_P] no son más que cucarachas.,Estas [female_IDENT_P] no son más que cucarachas.
derog_dehum_h,spanish-324,324,Estos gays no son más que cucarachas.,hateful,gay people,,,47,,Estos [male_IDENT_P] no son más que cucarachas.,Estas [female_IDENT_P] no son más que cucarachas.
derog_dehum_h,spanish-325,325,Estos trans no son más que cucarachas.,hateful,trans people,,,47,,Estos [male_IDENT_P] no son más que cucarachas.,Estas [female_IDENT_P] no son más que cucarachas.
derog_dehum_h,spanish-326,326,Estos indígenas no son más que cucarachas.,hateful,indigenous people,,,47,,Estos [male_IDENT_P] no son más que cucarachas.,Estas [female_IDENT_P] no son más que cucarachas.
derog_dehum_h,spanish-327,327,Estos judíos no son más que cucarachas.,hateful,jews,,,47,,Estos [male_IDENT_P] no son más que cucarachas.,Estas [female_IDENT_P] no son más que cucarachas.
derog_dehum_h,spanish-328,328,Estos discapacitados no son más que cucarachas.,hateful,disabled people,,,47,,Estos [male_IDENT_P] no son más que cucarachas.,Estas [female_IDENT_P] no son más que cucarachas.
derog_dehum_h,spanish-329,329,Estas mujeres no son más que cucarachas.,hateful,women,,,47,,Estos [male_IDENT_P] no son más que cucarachas.,Estas [female_IDENT_P] no son más que cucarachas.
derog_dehum_h,spanish-330,330,Los negros son basura humana.,hateful,black people,,,48,,Los [male_IDENT_P] son basura humana.,Las [female_IDENT_P] son basura humana.
derog_dehum_h,spanish-331,331,Los gays son basura humana.,hateful,gay people,,,48,,Los [male_IDENT_P] son basura humana.,Las [female_IDENT_P] son basura humana.
derog_dehum_h,spanish-332,332,Los trans son basura humana.,hateful,trans people,,,48,,Los [male_IDENT_P] son basura humana.,Las [female_IDENT_P] son basura humana.
derog_dehum_h,spanish-333,333,Los indígenas son basura humana.,hateful,indigenous people,,,48,,Los [male_IDENT_P] son basura humana.,Las [female_IDENT_P] son basura humana.
derog_dehum_h,spanish-334,334,Los judíos son basura humana.,hateful,jews,,,48,,Los [male_IDENT_P] son basura humana.,Las [female_IDENT_P] son basura humana.
derog_dehum_h,spanish-335,335,Los discapacitados son basura humana.,hateful,disabled people,,,48,,Los [male_IDENT_P] son basura humana.,Las [female_IDENT_P] son basura humana.
derog_dehum_h,spanish-336,336,Las mujeres son basura humana.,hateful,women,,,48,,Los [male_IDENT_P] son basura humana.,Las [female_IDENT_P] son basura humana.
derog_dehum_h,spanish-337,337,Los negros son seres inferiores.,hateful,black people,,,49,,Los [male_IDENT_P] son seres inferiores.,Las [female_IDENT_P] son seres inferiores.
derog_dehum_h,spanish-338,338,Los gays son seres inferiores.,hateful,gay people,,,49,,Los [male_IDENT_P] son seres inferiores.,Las [female_IDENT_P] son seres inferiores.
derog_dehum_h,spanish-339,339,Los trans son seres inferiores.,hateful,trans people,,,49,,Los [male_IDENT_P] son seres inferiores.,Las [female_IDENT_P] son seres inferiores.
derog_dehum_h,spanish-340,340,Los indígenas son seres inferiores.,hateful,indigenous people,,,49,,Los [male_IDENT_P] son seres inferiores.,Las [female_IDENT_P] son seres inferiores.
derog_dehum_h,spanish-341,341,Los judíos son seres inferiores.,hateful,jews,,,49,,Los [male_IDENT_P] son seres inferiores.,Las [female_IDENT_P] son seres inferiores.
derog_dehum_h,spanish-342,342,Los discapacitados son seres inferiores.,hateful,disabled people,,,49,,Los [male_IDENT_P] son seres inferiores.,Las [female_IDENT_P] son seres inferiores.
derog_dehum_h,spanish-343,343,Las mujeres son seres inferiores.,hateful,women,,,49,,Los [male_IDENT_P] son seres inferiores.,Las [female_IDENT_P] son seres inferiores.
derog_dehum_h,spanish-344,344,Los negros son una plaga.,hateful,black people,,,50,,Los [male_IDENT_P] son una plaga.,Las [female_IDENT_P] son una plaga.
derog_dehum_h,spanish-345,345,Los gays son una plaga.,hateful,gay people,,,50,,Los [male_IDENT_P] son una plaga.,Las [female_IDENT_P] son una plaga.
derog_dehum_h,spanish-346,346,Los trans son una plaga.,hateful,trans people,,,50,,Los [male_IDENT_P] son una plaga.,Las [female_IDENT_P] son una plaga.
derog_dehum_h,spanish-347,347,Los indígenas son una plaga.,hateful,indigenous people,,,50,,Los [male_IDENT_P] son una plaga.,Las [female_IDENT_P] son una plaga.
derog_dehum_h,spanish-348,348,Los judíos son una plaga.,hateful,jews,,,50,,Los [male_IDENT_P] son una plaga.,Las [female_IDENT_P] son una plaga.
derog_dehum_h,spanish-349,349,Los discapacitados son una plaga.,hateful,disabled people,,,50,,Los [male_IDENT_P] son una plaga.,Las [female_IDENT_P] son una plaga.
derog_dehum_h,spanish-350,350,Las mujeres son una plaga.,hateful,women,,,50,,Los [male_IDENT_P] son una plaga.,Las [female_IDENT_P] son una plaga.
derog_dehum_h,spanish-351,351,Los negros como tú no son mejores que las ratas.,hateful,black people,,,51,,Los [male_IDENT_P] como tú no son mejores que las ratas.,Las [female_IDENT_P] como tú no son mejores que las ratas.
derog_dehum_h,spanish-352,352,Los gays como tú no son mejores que las ratas.,hateful,gay people,,,51,,Los [male_IDENT_P] como tú no son mejores que las ratas.,Las [female_IDENT_P] como tú no son mejores que las ratas.
derog_dehum_h,spanish-353,353,Los trans como tú no son mejores que las ratas.,hateful,trans people,,,51,,Los [male_IDENT_P] como tú no son mejores que las ratas.,Las [female_IDENT_P] como tú no son mejores que las ratas.
derog_dehum_h,spanish-354,354,Los indígenas como tú no son mejores que las ratas.,hateful,indigenous people,,,51,,Los [male_IDENT_P] como tú no son mejores que las ratas.,Las [female_IDENT_P] como tú no son mejores que las ratas.
derog_dehum_h,spanish-355,355,Los judíos como tú no son mejores que las ratas.,hateful,jews,,,51,,Los [male_IDENT_P] como tú no son mejores que las ratas.,Las [female_IDENT_P] como tú no son mejores que las ratas.
derog_dehum_h,spanish-356,356,Los discapacitados como tú no son mejores que las ratas.,hateful,disabled people,,,51,,Los [male_IDENT_P] como tú no son mejores que las ratas.,Las [female_IDENT_P] como tú no son mejores que las ratas.
derog_dehum_h,spanish-357,357,Las mujeres como tú no son mejores que las ratas.,hateful,women,,,51,,Los [male_IDENT_P] como tú no son mejores que las ratas.,Las [female_IDENT_P] como tú no son mejores que las ratas.
derog_dehum_h,spanish-358,358,Tu vida de negro no vale nada.,hateful,black people,,,52,,Tu vida de [male_IDENT_S] no vale nada.,Tu vida de [female_IDENT_S] no vale nada.
derog_dehum_h,spanish-359,359,Tu vida de gay no vale nada.,hateful,gay people,,,52,,Tu vida de [male_IDENT_S] no vale nada.,Tu vida de [female_IDENT_S] no vale nada.
derog_dehum_h,spanish-360,360,Tu vida de trans no vale nada.,hateful,trans people,,,52,,Tu vida de [male_IDENT_S] no vale nada.,Tu vida de [female_IDENT_S] no vale nada.
derog_dehum_h,spanish-361,361,Tu vida de indígena no vale nada.,hateful,indigenous people,,,52,,Tu vida de [male_IDENT_S] no vale nada.,Tu vida de [female_IDENT_S] no vale nada.
derog_dehum_h,spanish-362,362,Tu vida de judío no vale nada.,hateful,jews,,,52,,Tu vida de [male_IDENT_S] no vale nada.,Tu vida de [female_IDENT_S] no vale nada.
derog_dehum_h,spanish-363,363,Tu vida de discapacitado no vale nada.,hateful,disabled people,,,52,,Tu vida de [male_IDENT_S] no vale nada.,Tu vida de [female_IDENT_S] no vale nada.
derog_dehum_h,spanish-364,364,Tu vida de mujer no vale nada.,hateful,women,,,52,,Tu vida de [male_IDENT_S] no vale nada.,Tu vida de [female_IDENT_S] no vale nada.
derog_dehum_h,spanish-365,365,La vida de los negros no vale absolutamente nada.,hateful,black people,,,53,,La vida de los [male_IDENT_P] no vale absolutamente nada.,La vida de las [female_IDENT_P] no vale absolutamente nada.
derog_dehum_h,spanish-366,366,La vida de los gays no vale absolutamente nada.,hateful,gay people,,,53,,La vida de los [male_IDENT_P] no vale absolutamente nada.,La vida de las [female_IDENT_P] no vale absolutamente nada.
derog_dehum_h,spanish-367,367,La vida de los trans no vale absolutamente nada.,hateful,trans people,,,53,,La vida de los [male_IDENT_P] no vale absolutamente nada.,La vida de las [female_IDENT_P] no vale absolutamente nada.
derog_dehum_h,spanish-368,368,La vida de los indígenas no vale absolutamente nada.,hateful,indigenous people,,,53,,La vida de los [male_IDENT_P] no vale absolutamente nada.,La vida de las [female_IDENT_P] no vale absolutamente nada.
derog_dehum_h,spanish-369,369,La vida de los judíos no vale absolutamente nada.,hateful,jews,,,53,,La vida de los [male_IDENT_P] no vale absolutamente nada.,La vida de las [female_IDENT_P] no vale absolutamente nada.
derog_dehum_h,spanish-370,370,La vida de los discapacitados no vale absolutamente nada.,hateful,disabled people,,,53,,La vida de los [male_IDENT_P] no vale absolutamente nada.,La vida de las [female_IDENT_P] no vale absolutamente nada.
derog_dehum_h,spanish-371,371,La vida de las mujeres no vale absolutamente nada.,hateful,women,,,53,,La vida de los [male_IDENT_P] no vale absolutamente nada.,La vida de las [female_IDENT_P] no vale absolutamente nada.
derog_dehum_h,spanish-372,372,Eso es propio de un negro bruto como tú.,hateful,black people,,,54,,Eso es propio de un [male_IDENT_S] bruto como tú.,Eso es propio de una [female_IDENT_S] bruta como tú.
derog_dehum_h,spanish-373,373,Eso es propio de un gay bruto como tú.,hateful,gay people,,,54,,Eso es propio de un [male_IDENT_S] bruto como tú.,Eso es propio de una [female_IDENT_S] bruta como tú.
derog_dehum_h,spanish-374,374,Eso es propio de un trans bruto como tú.,hateful,trans people,,,54,,Eso es propio de un [male_IDENT_S] bruto como tú.,Eso es propio de una [female_IDENT_S] bruta como tú.
derog_dehum_h,spanish-375,375,Eso es propio de un indígena bruto como tú.,hateful,indigenous people,,,54,,Eso es propio de un [male_IDENT_S] bruto como tú.,Eso es propio de una [female_IDENT_S] bruta como tú.
derog_dehum_h,spanish-376,376,Eso es propio de un judío bruto como tú.,hateful,jews,,,54,,Eso es propio de un [male_IDENT_S] bruto como tú.,Eso es propio de una [female_IDENT_S] bruta como tú.
derog_dehum_h,spanish-377,377,Eso es propio de un discapacitado bruto como tú.,hateful,disabled people,,,54,,Eso es propio de un [male_IDENT_S] bruto como tú.,Eso es propio de una [female_IDENT_S] bruta como tú.
derog_dehum_h,spanish-378,378,Eso es propio de una mujer bruta como tú.,hateful,women,,,54,,Eso es propio de un [male_IDENT_S] bruto como tú.,Eso es propio de una [female_IDENT_S] bruta como tú.
derog_dehum_h,spanish-379,379,Los negros son un desperdicio de espacio.,hateful,black people,,,55,,Los [male_IDENT_P] son un desperdicio de espacio.,Las [female_IDENT_P] son un desperdicio de espacio.
derog_dehum_h,spanish-380,380,Los gays son un desperdicio de espacio.,hateful,gay people,,,55,,Los [male_IDENT_P] son un desperdicio de espacio.,Las [female_IDENT_P] son un desperdicio de espacio.
derog_dehum_h,spanish-381,381,Los trans son un desperdicio de espacio.,hateful,trans people,,,55,,Los [male_IDENT_P] son un desperdicio de espacio.,Las [female_IDENT_P] son un desperdicio de espacio.
derog_dehum_h,spanish-382,382,Los indígenas son un desperdicio de espacio.,hateful,indigenous people,,,55,,Los [male_IDENT_P] son un desperdicio de espacio.,Las [female_IDENT_P] son un desperdicio de espacio.
derog_dehum_h,spanish-383,383,Los judíos son un desperdicio de espacio.,hateful,jews,,,55,,Los [male_IDENT_P] son un desperdicio de espacio.,Las [female_IDENT_P] son un desperdicio de espacio.
derog_dehum_h,spanish-384,384,Los discapacitados son un desperdicio de espacio.,hateful,disabled people,,,55,,Los [male_IDENT_P] son un desperdicio de espacio.,Las [female_IDENT_P] son un desperdicio de espacio.
derog_dehum_h,spanish-385,385,Las mujeres son un desperdicio de espacio.,hateful,women,,,55,,Los [male_IDENT_P] son un desperdicio de espacio.,Las [female_IDENT_P] son un desperdicio de espacio.
derog_dehum_h,spanish-386,386,Los negros son un virus.,hateful,black people,,,56,,Los [male_IDENT_P] son un virus.,Las [female_IDENT_P] son un virus.
derog_dehum_h,spanish-387,387,Los gays son un virus.,hateful,gay people,,,56,,Los [male_IDENT_P] son un virus.,Las [female_IDENT_P] son un virus.
derog_dehum_h,spanish-388,388,Los trans son un virus.,hateful,trans people,,,56,,Los [male_IDENT_P] son un virus.,Las [female_IDENT_P] son un virus.
derog_dehum_h,spanish-389,389,Los indígenas son un virus.,hateful,indigenous people,,,56,,Los [male_IDENT_P] son un virus.,Las [female_IDENT_P] son un virus.
derog_dehum_h,spanish-390,390,Los judíos son un virus.,hateful,jews,,,56,,Los [male_IDENT_P] son un virus.,Las [female_IDENT_P] son un virus.
derog_dehum_h,spanish-391,391,Los discapacitados son un virus.,hateful,disabled people,,,56,,Los [male_IDENT_P] son un virus.,Las [female_IDENT_P] son un virus.
derog_dehum_h,spanish-392,392,Las mujeres son un virus.,hateful,women,,,56,,Los [male_IDENT_P] son un virus.,Las [female_IDENT_P] son un virus.
derog_dehum_h,spanish-393,393,Los negros son un cáncer.,hateful,black people,,,57,,Los [male_IDENT_P] son un cáncer.,Las [female_IDENT_P] son un cáncer.
derog_dehum_h,spanish-394,394,Los gays son un cáncer.,hateful,gay people,,,57,,Los [male_IDENT_P] son un cáncer.,Las [female_IDENT_P] son un cáncer.
derog_dehum_h,spanish-395,395,Los trans son un cáncer.,hateful,trans people,,,57,,Los [male_IDENT_P] son un cáncer.,Las [female_IDENT_P] son un cáncer.
derog_dehum_h,spanish-396,396,Los indígenas son un cáncer.,hateful,indigenous people,,,57,,Los [male_IDENT_P] son un cáncer.,Las [female_IDENT_P] son un cáncer.
derog_dehum_h,spanish-397,397,Los judíos son un cáncer.,hateful,jews,,,57,,Los [male_IDENT_P] son un cáncer.,Las [female_IDENT_P] son un cáncer.
derog_dehum_h,spanish-398,398,Los discapacitados son un cáncer.,hateful,disabled people,,,57,,Los [male_IDENT_P] son un cáncer.,Las [female_IDENT_P] son un cáncer.
derog_dehum_h,spanish-399,399,Las mujeres son un cáncer.,hateful,women,,,57,,Los [male_IDENT_P] son un cáncer.,Las [female_IDENT_P] son un cáncer.
derog_dehum_h,spanish-400,400,Tú y todos los demás negros son una plaga para la sociedad.,hateful,black people,,,58,,Tú y todos los demás [male_IDENT_P] son una plaga para la sociedad.,Tú y todas las demás [female_IDENT_P] son una plaga para la sociedad.
derog_dehum_h,spanish-401,401,Tú y todos los demás gays son una plaga para la sociedad.,hateful,gay people,,,58,,Tú y todos los demás [male_IDENT_P] son una plaga para la sociedad.,Tú y todas las demás [female_IDENT_P] son una plaga para la sociedad.
derog_dehum_h,spanish-402,402,Tú y todos los demás trans son una plaga para la sociedad.,hateful,trans people,,,58,,Tú y todos los demás [male_IDENT_P] son una plaga para la sociedad.,Tú y todas las demás [female_IDENT_P] son una plaga para la sociedad.
derog_dehum_h,spanish-403,403,Tú y todos los demás indígenas son una plaga para la sociedad.,hateful,indigenous people,,,58,,Tú y todos los demás [male_IDENT_P] son una plaga para la sociedad.,Tú y todas las demás [female_IDENT_P] son una plaga para la sociedad.
derog_dehum_h,spanish-404,404,Tú y todos los demás judíos son una plaga para la sociedad.,hateful,jews,,,58,,Tú y todos los demás [male_IDENT_P] son una plaga para la sociedad.,Tú y todas las demás [female_IDENT_P] son una plaga para la sociedad.
derog_dehum_h,spanish-405,405,Tú y todos los demás discapacitados son una plaga para la sociedad.,hateful,disabled people,,,58,,Tú y todos los demás [male_IDENT_P] son una plaga para la sociedad.,Tú y todas las demás [female_IDENT_P] son una plaga para la sociedad.
derog_dehum_h,spanish-406,406,Tú y todas las demás mujeres son una plaga para la sociedad.,hateful,women,,,58,,Tú y todos los demás [male_IDENT_P] son una plaga para la sociedad.,Tú y todas las demás [female_IDENT_P] son una plaga para la sociedad.
derog_dehum_h,spanish-407,407,Los negros son criaturas infrahumanas.,hateful,black people,,,59,,Los [male_IDENT_P] son criaturas infrahumanas.,Las [female_IDENT_P] son criaturas infrahumanas.
derog_dehum_h,spanish-408,408,Los gays son criaturas infrahumanas.,hateful,gay people,,,59,,Los [male_IDENT_P] son criaturas infrahumanas.,Las [female_IDENT_P] son criaturas infrahumanas.
derog_dehum_h,spanish-409,409,Los trans son criaturas infrahumanas.,hateful,trans people,,,59,,Los [male_IDENT_P] son criaturas infrahumanas.,Las [female_IDENT_P] son criaturas infrahumanas.
derog_dehum_h,spanish-410,410,Los indígenas son criaturas infrahumanas.,hateful,indigenous people,,,59,,Los [male_IDENT_P] son criaturas infrahumanas.,Las [female_IDENT_P] son criaturas infrahumanas.
derog_dehum_h,spanish-411,411,Los judíos son criaturas infrahumanas.,hateful,jews,,,59,,Los [male_IDENT_P] son criaturas infrahumanas.,Las [female_IDENT_P] son criaturas infrahumanas.
derog_dehum_h,spanish-412,412,Los discapacitados son criaturas infrahumanas.,hateful,disabled people,,,59,,Los [male_IDENT_P] son criaturas infrahumanas.,Las [female_IDENT_P] son criaturas infrahumanas.
derog_dehum_h,spanish-413,413,Las mujeres son criaturas infrahumanas.,hateful,women,,,59,,Los [male_IDENT_P] son criaturas infrahumanas.,Las [female_IDENT_P] son criaturas infrahumanas.
derog_dehum_h,spanish-414,414,Un enjambre de negros está infestando nuestro gobierno.,hateful,black people,,,60,,Un enjambre de [male_IDENT_P] está infestando nuestro gobierno.,Un enjambre de [female_IDENT_P] está infestando nuestro gobierno.
derog_dehum_h,spanish-415,415,Un enjambre de gays está infestando nuestro gobierno.,hateful,gay people,,,60,,Un enjambre de [male_IDENT_P] está infestando nuestro gobierno.,Un enjambre de [female_IDENT_P] está infestando nuestro gobierno.
derog_dehum_h,spanish-416,416,Un enjambre de trans está infestando nuestro gobierno.,hateful,trans people,,,60,,Un enjambre de [male_IDENT_P] está infestando nuestro gobierno.,Un enjambre de [female_IDENT_P] está infestando nuestro gobierno.
derog_dehum_h,spanish-417,417,Un enjambre de indígenas está infestando nuestro gobierno.,hateful,indigenous people,,,60,,Un enjambre de [male_IDENT_P] está infestando nuestro gobierno.,Un enjambre de [female_IDENT_P] está infestando nuestro gobierno.
derog_dehum_h,spanish-418,418,Un enjambre de judíos está infestando nuestro gobierno.,hateful,jews,,,60,,Un enjambre de [male_IDENT_P] está infestando nuestro gobierno.,Un enjambre de [female_IDENT_P] está infestando nuestro gobierno.
derog_dehum_h,spanish-419,419,Un enjambre de discapacitados está infestando nuestro gobierno.,hateful,disabled people,,,60,,Un enjambre de [male_IDENT_P] está infestando nuestro gobierno.,Un enjambre de [female_IDENT_P] está infestando nuestro gobierno.
derog_dehum_h,spanish-420,420,Un enjambre de mujeres está infestando nuestro gobierno.,hateful,women,,,60,,Un enjambre de [male_IDENT_P] está infestando nuestro gobierno.,Un enjambre de [female_IDENT_P] está infestando nuestro gobierno.
derog_impl_h,spanish-421,421,Los negros deberían estar en un zoológico.,hateful,black people,,,61,,Los [male_IDENT_P] deberían estar en un zoológico.,Las [female_IDENT_P] deberían estar en un zoológico.
derog_impl_h,spanish-422,422,Los gays deberían estar en un zoológico.,hateful,gay people,,,61,,Los [male_IDENT_P] deberían estar en un zoológico.,Las [female_IDENT_P] deberían estar en un zoológico.
derog_impl_h,spanish-423,423,Los trans deberían estar en un zoológico.,hateful,trans people,,,61,,Los [male_IDENT_P] deberían estar en un zoológico.,Las [female_IDENT_P] deberían estar en un zoológico.
derog_impl_h,spanish-424,424,Los indígenas deberían estar en un zoológico.,hateful,indigenous people,,,61,,Los [male_IDENT_P] deberían estar en un zoológico.,Las [female_IDENT_P] deberían estar en un zoológico.
derog_impl_h,spanish-425,425,Los judíos deberían estar en un zoológico.,hateful,jews,,,61,,Los [male_IDENT_P] deberían estar en un zoológico.,Las [female_IDENT_P] deberían estar en un zoológico.
derog_impl_h,spanish-426,426,Los discapacitados deberían estar en un zoológico.,hateful,disabled people,,,61,,Los [male_IDENT_P] deberían estar en un zoológico.,Las [female_IDENT_P] deberían estar en un zoológico.
derog_impl_h,spanish-427,427,Las mujeres deberían estar en un zoológico.,hateful,women,,,61,,Los [male_IDENT_P] deberían estar en un zoológico.,Las [female_IDENT_P] deberían estar en un zoológico.
derog_impl_h,spanish-428,428,"Deberían llevar a los negros enfermos a un veterinario, no a un médico.",hateful,black people,,,62,,"Deberían llevar a los [male_IDENT_P] enfermos a un veterinario, no a un médico.","Deberían llevar a las [female_IDENT_P] enfermas a un veterinario, no a un médico."
derog_impl_h,spanish-429,429,"Deberían llevar a los gays enfermos a un veterinario, no a un médico.",hateful,gay people,,,62,,"Deberían llevar a los [male_IDENT_P] enfermos a un veterinario, no a un médico.","Deberían llevar a las [female_IDENT_P] enfermas a un veterinario, no a un médico."
derog_impl_h,spanish-430,430,"Deberían llevar a los trans enfermos a un veterinario, no a un médico.",hateful,trans people,,,62,,"Deberían llevar a los [male_IDENT_P] enfermos a un veterinario, no a un médico.","Deberían llevar a las [female_IDENT_P] enfermas a un veterinario, no a un médico."
derog_impl_h,spanish-431,431,"Deberían llevar a los indígenas enfermos a un veterinario, no a un médico.",hateful,indigenous people,,,62,,"Deberían llevar a los [male_IDENT_P] enfermos a un veterinario, no a un médico.","Deberían llevar a las [female_IDENT_P] enfermas a un veterinario, no a un médico."
derog_impl_h,spanish-432,432,"Deberían llevar a los judíos enfermos a un veterinario, no a un médico.",hateful,jews,,,62,,"Deberían llevar a los [male_IDENT_P] enfermos a un veterinario, no a un médico.","Deberían llevar a las [female_IDENT_P] enfermas a un veterinario, no a un médico."
derog_impl_h,spanish-433,433,"Deberían llevar a los discapacitados enfermos a un veterinario, no a un médico.",hateful,disabled people,,,62,,"Deberían llevar a los [male_IDENT_P] enfermos a un veterinario, no a un médico.","Deberían llevar a las [female_IDENT_P] enfermas a un veterinario, no a un médico."
derog_impl_h,spanish-434,434,"Deberían llevar a las mujeres enfermas a un veterinario, no a un médico.",hateful,women,,,62,,"Deberían llevar a los [male_IDENT_P] enfermos a un veterinario, no a un médico.","Deberían llevar a las [female_IDENT_P] enfermas a un veterinario, no a un médico."
derog_impl_h,spanish-435,435,Mi perro es más inteligente que cualquier negro.,hateful,black people,,,63,,Mi perro es más inteligente que cualquier [male_IDENT_S].,Mi perro es más inteligente que cualquier [female_IDENT_S].
derog_impl_h,spanish-436,436,Mi perro es más inteligente que cualquier gay.,hateful,gay people,,,63,,Mi perro es más inteligente que cualquier [male_IDENT_S].,Mi perro es más inteligente que cualquier [female_IDENT_S].
derog_impl_h,spanish-437,437,Mi perro es más inteligente que cualquier trans.,hateful,trans people,,,63,,Mi perro es más inteligente que cualquier [male_IDENT_S].,Mi perro es más inteligente que cualquier [female_IDENT_S].
derog_impl_h,spanish-438,438,Mi perro es más inteligente que cualquier indígena.,hateful,indigenous people,,,63,,Mi perro es más inteligente que cualquier [male_IDENT_S].,Mi perro es más inteligente que cualquier [female_IDENT_S].
derog_impl_h,spanish-439,439,Mi perro es más inteligente que cualquier judío.,hateful,jews,,,63,,Mi perro es más inteligente que cualquier [male_IDENT_S].,Mi perro es más inteligente que cualquier [female_IDENT_S].
derog_impl_h,spanish-440,440,Mi perro es más inteligente que cualquier discapacitado.,hateful,disabled people,,,63,,Mi perro es más inteligente que cualquier [male_IDENT_S].,Mi perro es más inteligente que cualquier [female_IDENT_S].
derog_impl_h,spanish-441,441,Mi perro es más inteligente que cualquier mujer.,hateful,women,,,63,,Mi perro es más inteligente que cualquier [male_IDENT_S].,Mi perro es más inteligente que cualquier [female_IDENT_S].
derog_impl_h,spanish-442,442,Ese mono es más inteligente que todos los negros juntos.,hateful,black people,,,64,,Ese mono es más inteligente que todos los [male_IDENT_P] juntos.,Ese mono es más inteligente que todas las [female_IDENT_P] juntas.
derog_impl_h,spanish-443,443,Ese mono es más inteligente que todos los gays juntos.,hateful,gay people,,,64,,Ese mono es más inteligente que todos los [male_IDENT_P] juntos.,Ese mono es más inteligente que todas las [female_IDENT_P] juntas.
derog_impl_h,spanish-444,444,Ese mono es más inteligente que todos los trans juntos.,hateful,trans people,,,64,,Ese mono es más inteligente que todos los [male_IDENT_P] juntos.,Ese mono es más inteligente que todas las [female_IDENT_P] juntas.
derog_impl_h,spanish-445,445,Ese mono es más inteligente que todos los indígenas juntos.,hateful,indigenous people,,,64,,Ese mono es más inteligente que todos los [male_IDENT_P] juntos.,Ese mono es más inteligente que todas las [female_IDENT_P] juntas.
derog_impl_h,spanish-446,446,Ese mono es más inteligente que todos los judíos juntos.,hateful,jews,,,64,,Ese mono es más inteligente que todos los [male_IDENT_P] juntos.,Ese mono es más inteligente que todas las [female_IDENT_P] juntas.
derog_impl_h,spanish-447,447,Ese mono es más inteligente que todos los discapacitados juntos.,hateful,disabled people,,,64,,Ese mono es más inteligente que todos los [male_IDENT_P] juntos.,Ese mono es más inteligente que todas las [female_IDENT_P] juntas.
